filepath,scripted,transcription_original,transcription_clean,spkr_id,quality_code,has_audio_file,has_speech_in_audio,usable,duration,set,mostafa_set
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd2s/ksd2s4r0.wav,True,you can save water in your bathtub,you can save water in your bathtub,ksd2s,1.0,True,True,True,7.11075,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh45/ksh45530.wav,True,the bird sang a sweet melody,the bird sang a sweet melody,ksh45,,True,True,True,4.61275,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf08/ksf084a0.wav,True,could you pass the other jam please,could you pass the other jam please,ksf08,2.0,True,True,True,6.59325,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf3v/ksf3v7v0.wav,True,throughout,throughout,ksf3v,1.0,True,True,True,1.6081875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa0u/ksa0u5l0.wav,True,why is the earth inside the milky way,why is the earth inside the milky way,ksa0u,,True,True,True,5.343875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks701/ks7017q0.wav,True,ten,ten,ks701,1.0,True,True,True,1.9676875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa0u/ksa0u0r0.wav,True,concept,concept,ksa0u,4.0,True,True,True,2.7969999999999997,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks61g/ks61g8b0.wav,True,updated,updated,ks61g,1.0,True,True,True,1.9680000000000002,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63b/ks63b5h0.wav,True,she'll be ready very soon,she'll be ready very soon,ks63b,,True,True,True,3.9259375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh43/ksh434w0.wav,True,doug thinks he will win the race,doug thinks he will win the race,ksh43,,True,True,True,4.612875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl17/ksl175v0.wav,True,you can see bugs light up the sky,you can see bugs light up the sky,ksl17,,True,True,True,5.34375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53u/ks53u1y0.wav,True,kingpin,kingpin,ks53u,1.0,True,True,True,3.114625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc14/ksc146d0.wav,True,the flea chased the dog,the flea chased the dog,ksc14,2.0,True,True,True,3.5910625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks40s/ks40s6s0.wav,True,shirt,shirt,ks40s,1.0,True,True,True,3.591125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks50i/ks50i6g0.wav,True,my clothes are wet from the rain,my clothes are wet from the rain,ks50i,1.0,True,True,True,4.2403125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi00/ksi004p0.wav,True,the angry chef cooked his vegetables,the angry chef cooked his vegetables,ksi00,,True,True,True,4.5986875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3i/ksj3i650.wav,True,i have ice cream for you,i have ice cream for you,ksj3i,,True,True,True,4.6126875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb0i/ksb0i7u0.wav,True,three,three,ksb0i,1.0,True,True,True,2.339125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa0w/ksa0w500.wav,True,the flood took a car down the street,the flood took a car down the street,ksa0w,,True,True,True,4.9801875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks71d/ks71d4t0.wav,True,turn the volume on the radio down,turn the volume on the radio down,ks71d,,True,True,True,4.9669375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi05/ksi056h0.wav,True,the speaker boomed from the car,the speaker boomed from the car,ksi05,,True,True,True,3.15625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk3e/ksk3e600.wav,True,"because my leg is sore, i can't play",because my leg is sore i can't play,ksk3e,,True,True,True,4.9826875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf3b/ksf3b8o0.wav,True,women,women,ksf3b,1.0,True,True,True,2.6095625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90b/ks90b8f0.wav,True,vowel,vowel,ks90b,1.0,True,True,True,1.9686875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf18/ksf18410.wav,True,i don't clean windows,i don't clean windows,ksf18,1.0,True,True,True,4.23875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf01/ksf010z0.wav,True,design,design,ksf01,1.0,True,True,True,3.1571875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3k/ksg3k2p0.wav,True,one seven eight nine one eight six,one seven eight nine one eight six,ksg3k,1.0,True,True,True,7.245625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks336/ks3361s0.wav,True,humor,humor,ks336,1.0,True,True,True,2.112375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj3o/ksj3o4b0.wav,True,every month i eat some chocolate,every month i eat some chocolate,ksj3o,,True,True,True,5.36375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks53p/ks53p3z0.wav,True,five people can fit in the elevator,five people can fit in the elevator,ks53p,4.0,True,True,True,4.9835625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi0s/ksi0s290.wav,True,meaningless,meaningless,ksi0s,4.0,True,True,True,2.7953125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf2w/ksf2w1m0.wav,True,hawthorne,hawthorne,ksf2w,1.0,True,True,True,3.6093125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks943/ks9435s0.wav,True,are you sure this is okay,are you sure this is okay,ks943,,True,True,True,4.6124375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks931/ks9315b0.wav,True,our tent can hold six people,our tent can hold six people,ks931,,True,True,True,3.516875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks111/ks1113j0.wav,True,real,real,ks111,1.0,True,True,True,2.0878125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd2u/ksd2u410.wav,True,i don't clean windows,i don't clean windows,ksd2u,1.0,True,True,True,5.614375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/00/9/ks018/ks0183h0.wav,True,push,push,ks018,1.0,True,True,True,3.1558125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks70f/ks70f630.wav,True,that was an odd decision,that was an odd decision,ks70f,,True,True,True,3.11775,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0s/ksk0s6d0.wav,True,the flea chased the dog,the flea chased the dog,ksk0s,,True,True,True,2.79625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa0n/ksa0n4c0.wav,True,charles will sell fifty almonds,charles will sell fifty almonds,ksa0n,,True,True,True,4.59825,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31a/ks31a2o0.wav,True,one zero zero three zero seven eight,one zero zero three zero seven eight,ks31a,1.0,True,True,True,6.595875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks606/ks6064d0.wav,True,chasing sally can be dangerous,chasing sally can be dangerous,ks606,,True,True,True,4.6089375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks316/ks3166m0.wav,True,the stove melted the butter,the stove melted the butter,ks316,1.0,True,True,True,5.5936875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0b/ksd0b4u0.wav,True,stewart has five friends in richmond,stewart has five friends in richmond,ksd0b,1.0,True,True,True,6.6024375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi02/ksi028v0.wav,True,abnormal,abnormal,ksi02,,True,True,True,2.7971875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc32/ksc32680.wav,True,i'll rent an apartment tomorrow,i'll rent an apartment tomorrow,ksc32,1.0,True,True,True,5.11875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa1d/ksa1d7l0.wav,True,surround,surround,ksa1d,1.0,True,True,True,1.96775,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse19/kse193p0.wav,True,safeway,safeway,kse19,1.0,True,True,True,2.0885,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks62w/ks62w1e0.wav,True,five,five,ks62w,1.0,True,True,True,1.6079375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa48/ksa481q0.wav,True,hopeful,hopeful,ksa48,1.0,True,True,True,1.9880000000000002,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks33m/ks33m060.wav,True,average,average,ks33m,1.0,True,True,True,3.6106875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks30n/ks30n7z0.wav,True,tourists,tourists,ks30n,1.0,True,True,True,3.156,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0z/ksh0z0q0.wav,True,cliffhanger,cliffhanger,ksh0z,1.0,True,True,True,2.3390625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50r/ks50r3s0.wav,True,scrapbook,scrapbook,ks50r,1.0,True,True,True,3.1563125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse47/kse47640.wav,True,"sir, have you seen my coat",sir have you seen my coat,kse47,1.0,True,True,True,4.612375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk14/ksk141r0.wav,True,hourly,hourly,ksk14,4.0,True,True,True,1.9680625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks606/ks606660.wav,True,matthew has a horse from the desert,matthew has a horse from the desert,ks606,,True,True,True,4.9678125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w820.wav,True,trauma,trauma,ksf3w,1.0,True,True,True,2.114125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0m/ksh0m8v0.wav,True,abnormal,abnormal,ksh0m,,True,True,True,2.796625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks63g/ks63g3r0.wav,True,school,school,ks63g,1.0,True,True,True,1.6079375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse3b/kse3b4t0.wav,True,turn the volume on the radio down,turn the volume on the radio down,kse3b,4.0,True,True,True,6.5858125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh0l/ksh0l180.wav,True,engrave,engrave,ksh0l,1.0,True,True,True,1.968125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc39/ksc39720.wav,True,snake,snake,ksc39,1.0,True,True,True,3.112,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa08/ksa083h0.wav,True,push,push,ksa08,2.0,True,True,True,2.337875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63b/ks63b030.wav,True,archrival,archrival,ks63b,,True,True,True,3.113875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd08/ksd08840.wav,True,truck,truck,ksd08,1.0,True,True,True,3.1585,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa40/ksa406f0.wav,True,we watched television during dinner,we watched television during dinner,ksa40,,True,True,True,4.9824375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl2v/ksl2v6x0.wav,True,six,six,ksl2v,1.0,True,True,True,1.9885,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks010/ks010240.wav,True,loyal,loyal,ks010,1.0,True,True,True,3.6010000000000004,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3q/ksa3q8b0.wav,True,updated,updated,ksa3q,1.0,True,True,True,1.9885625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12w/ks12w6i0.wav,True,the zebra entered the brush with care,the zebra entered the brush with care,ks12w,2.0,True,True,True,6.131625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30e/ks30e470.wav,True,"the dog is a big, gentle puppy",the dog is a big gentle puppy,ks30e,4.0,True,True,True,6.0946875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks52v/ks52v1y0.wav,True,kingpin,kingpin,ks52v,1.0,True,True,True,3.114,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93x/ks93x310.wav,True,obvious,obvious,ks93x,4.0,True,True,True,1.9885625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse0s/kse0s5j0.wav,True,will you sing this song,will you sing this song,kse0s,1.0,True,True,True,5.150375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg04/ksg042l0.wav,True,nothing,nothing,ksg04,1.0,True,True,True,1.9680000000000002,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks70g/ks70g1n0.wav,True,herbalist,herbalist,ks70g,1.0,True,True,True,2.3381875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks61e/ks61e2w0.wav,True,two four seven six three seven four,two four seven six three seven four,ks61e,,True,True,True,6.4656875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12v/ks12v120.wav,True,disrupt,disrupt,ks12v,1.0,True,True,True,4.61225,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi0j/ksi0j500.wav,True,the flood took a car down the street,the flood took a car down the street,ksi0j,,True,True,True,4.9680625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi16/ksi163n0.wav,True,royal,royal,ksi16,1.0,True,True,True,1.5880625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks931/ks9318i0.wav,True,wash,wash,ks931,1.0,True,True,True,1.98825,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks40s/ks40s2y0.wav,True,oasis,oasis,ks40s,1.0,True,True,True,3.1596875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks349/ks349250.wav,True,lumberyard,lumberyard,ks349,1.0,True,True,True,3.6105,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa08/ksa081r0.wav,True,hourly,hourly,ksa08,4.0,True,True,True,1.9683125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse3k/kse3k7p0.wav,True,temptation,temptation,kse3k,4.0,True,True,True,4.5825625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60k/ks60k4z0.wav,True,we should try to save the whales,we should try to save the whales,ks60k,,True,True,True,4.9681875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3z/ksh3z120.wav,True,disrupt,disrupt,ksh3z,1.0,True,True,True,3.5169375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60e/ks60e720.wav,True,snake,snake,ks60e,1.0,True,True,True,2.3388125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks93v/ks93v190.wav,True,ethnic,ethnic,ks93v,1.0,True,True,True,2.73925,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj0k/ksj0k6l0.wav,True,my sleeve caught the thorny bush,my sleeve caught the thorny bush,ksj0k,,True,True,True,5.3435,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd49/ksd492w0.wav,True,two four seven six three seven four,two four seven six three seven four,ksd49,1.0,True,True,True,8.6080625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3h/ksa3h5u0.wav,True,could lizards ever talk,could lizards ever talk,ksa3h,,True,True,True,3.9166875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks248/ks2488r0.wav,True,yankee,yankee,ks248,1.0,True,True,True,2.6090625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks943/ks9435n0.wav,True,i like my meat on a cold platter,i like my meat on a cold platter,ks943,,True,True,True,5.36375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa48/ksa481v0.wav,True,interrupt,interrupt,ksa48,1.0,True,True,True,2.33825,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks72z/ks72z5n0.wav,True,i like my meat on a cold platter,i like my meat on a cold platter,ks72z,,True,True,True,5.364,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksl0e/ksl0e270.wav,True,mature,mature,ksl0e,4.0,True,True,True,1.968625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj33/ksj333h0.wav,True,push,push,ksj33,1.0,True,True,True,2.359125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30a/ks30a6k0.wav,True,santa deemed rudolph the leader,santa deemed rudolph the leader,ks30a,1.0,True,True,True,6.5919375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks911/ks911760.wav,True,spoons,spoons,ks911,1.0,True,True,True,2.33875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83l/ks83l5t0.wav,True,please offer them a dinner mint,please offer them a dinner mint,ks83l,,True,True,True,4.612875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90b/ks90b3r0.wav,True,school,school,ks90b,1.0,True,True,True,1.58775,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks630/ks6308p0.wav,True,wonderful,wonderful,ks630,,True,True,True,1.988375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks20o/ks20o2c0.wav,True,misjudged,misjudged,ks20o,1.0,True,True,True,4.0921875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc01/ksc016c0.wav,True,i'm ready to go home,i'm ready to go home,ksc01,2.0,True,True,True,5.138875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks81c/ks81c000.wav,True,advantage,advantage,ks81c,,True,True,True,3.156375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93y/ks93y750.wav,True,southmost,southmost,ks93y,1.0,True,True,True,2.3585,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi02/ksi02010.wav,True,allowing,allowing,ksi02,,True,True,True,2.7189375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks61i/ks61i1q0.wav,True,hopeful,hopeful,ks61i,4.0,True,True,True,1.967625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks80a/ks80a690.wav,True,i thought i heard new voices,i thought i heard new voices,ks80a,,True,True,True,3.5180625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0q/ksh0q1z0.wav,True,lawyer,lawyer,ksh0q,1.0,True,True,True,1.9676875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks245/ks245530.wav,True,the bird sang a sweet melody,the bird sang a sweet melody,ks245,1.0,True,True,True,6.119375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3s/ksi3s1n0.wav,True,herbalist,herbalist,ksi3s,1.0,True,True,True,2.35825,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks535/ks535020.wav,True,announce,announce,ks535,1.0,True,True,True,3.517125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh3y/ksh3y5s0.wav,True,are you sure this is okay,are you sure this is okay,ksh3y,,True,True,True,4.6128125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks61m/ks61m4a0.wav,True,could you pass the other jam please,could you pass the other jam please,ks61m,,True,True,True,4.9806875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3w/ksa3w6a0.wav,True,go inside and eat your dinner,go inside and eat your dinner,ksa3w,,True,True,True,3.91675,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks50w/ks50w5s0.wav,True,are you sure this is okay,are you sure this is okay,ks50w,1.0,True,True,True,4.5983125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj12/ksj12350.wav,True,overalls,overalls,ksj12,4.0,True,True,True,1.967875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks918/ks9184y0.wav,True,your shadow always follows you,your shadow always follows you,ks918,,True,True,True,4.237375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks70t/ks70t5b0.wav,True,our tent can hold six people,our tent can hold six people,ks70t,,True,True,True,3.5181875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse35/kse35850.wav,True,twenty,twenty,kse35,1.0,True,True,True,2.1123125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa45/ksa452h0.wav,True,mutual,mutual,ksa45,1.0,True,True,True,2.739625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks80e/ks80e030.wav,True,archrival,archrival,ks80e,,True,True,True,3.156,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks93v/ks93v8q0.wav,True,woolen,woolen,ks93v,1.0,True,True,True,1.31225,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks807/ks807000.wav,True,advantage,advantage,ks807,,True,True,True,3.1665,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s5m0.wav,True,they put my computer next to the books,they put my computer next to the books,ksb0s,1.0,True,True,True,7.6630625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh19/ksh193n0.wav,True,royal,royal,ksh19,1.0,True,True,True,1.5875625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk0a/ksk0a500.wav,True,the flood took a car down the street,the flood took a car down the street,ksk0a,,True,True,True,4.96775,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks900/ks9007a0.wav,True,steakhouse,steakhouse,ks900,1.0,True,True,True,1.9686875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks40d/ks40d380.wav,True,pathetic,pathetic,ks40d,2.0,True,True,True,2.616,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi0b/ksi0b500.wav,True,the flood took a car down the street,the flood took a car down the street,ksi0b,,True,True,True,4.9901875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks60y/ks60y080.wav,True,background,background,ks60y,2.0,True,True,True,3.1563125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks631/ks6314y0.wav,True,your shadow always follows you,your shadow always follows you,ks631,,True,True,True,4.2021875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks707/ks7075a0.wav,True,i hope the airplane will get higher,i hope the airplane will get higher,ks707,,True,True,True,4.6095625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl2w/ksl2w8m0.wav,True,wiseguy,wiseguy,ksl2w,1.0,True,True,True,1.6264375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0t/ksh0t500.wav,True,the flood took a car down the street,the flood took a car down the street,ksh0t,,True,True,True,4.9695625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks333/ks3332b0.wav,True,midnight,midnight,ks333,1.0,True,True,True,4.1164375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc0s/ksc0s060.wav,True,average,average,ksc0s,1.0,True,True,True,3.5905625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh3j/ksh3j3o0.wav,True,rugby,rugby,ksh3j,1.0,True,True,True,3.104625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc3w/ksc3w190.wav,True,ethnic,ethnic,ksc3w,1.0,True,True,True,3.611125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3o/ksh3o8v0.wav,True,abnormal,abnormal,ksh3o,,True,True,True,2.739625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk0e/ksk0e3h0.wav,True,push,push,ksk0e,1.0,True,True,True,2.33925,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31c/ks31c1o0.wav,True,homemaking,homemaking,ks31c,1.0,True,True,True,3.1556875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc0j/ksc0j110.wav,True,direct,direct,ksc0j,1.0,True,True,True,2.616,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks940/ks940670.wav,True,the car went too fast,the car went too fast,ks940,,True,True,True,3.9155,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ksb0m/ksb0m1k0.wav,True,handshake,handshake,ksb0m,1.0,True,True,True,4.0920625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa47/ksa474v0.wav,True,that person eats pancakes,that person eats pancakes,ksa47,,True,True,True,4.98325,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg0q/ksg0q4u0.wav,True,stewart has five friends in richmond,stewart has five friends in richmond,ksg0q,1.0,True,True,True,4.9695,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks312/ks3128t0.wav,True,yields,yields,ks312,1.0,True,True,True,2.6265,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf17/ksf170g0.wav,True,breath,breath,ksf17,4.0,True,True,True,2.339,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd0l/ksd0l7r0.wav,True,thanks,thanks,ksd0l,1.0,True,True,True,2.08825,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks945/ks9454u0.wav,True,stewart has five friends in richmond,stewart has five friends in richmond,ks945,,True,True,True,4.9828125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks80q/ks80q130.wav,True,earthquake,earthquake,ks80q,1.0,True,True,True,1.968625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks816/ks8162v0.wav,True,two six nine zero two two zero,two six nine zero two two zero,ks816,,True,True,True,6.465375,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3i/ksi3i450.wav,True,i'm good with things like that,i'm good with things like that,ksi3i,,True,True,True,4.3171875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks110/ks110260.wav,True,lure,lure,ks110,1.0,True,True,True,2.08775,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks92w/ks92w2b0.wav,True,midnight,midnight,ks92w,1.0,True,True,True,3.1160625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks303/ks3035m0.wav,True,they put my computer next to the books,they put my computer next to the books,ks303,1.0,True,True,True,7.6635625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43h/ks43h6u0.wav,True,shoe,shoe,ks43h,1.0,True,True,True,2.6091875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksl0f/ksl0f8o0.wav,True,women,women,ksl0f,1.0,True,True,True,1.968625,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3s/ksi3s430.wav,True,i think cats are cute,i think cats are cute,ksi3s,,True,True,True,3.515,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd09/ksd092a0.wav,True,microwaves,microwaves,ksd09,1.0,True,True,True,3.1666875,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa13/ksa136e0.wav,True,the rain chased the dirt down the drain,the rain chased the dirt down the drain,ksa13,,True,True,True,4.2125,finetune,
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd07/ksd075c0.wav,True,give keith a moment to think,give keith a moment to think,ksd07,1.0,True,True,True,6.0953125,finetune,
