filepath,transcription_clean,duration,set
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007232/myst_007232_2015-02-17_10-13-03_LS_2.1/myst_007232_2015-02-17_10-13-03_LS_2.1_006.wav,yep,1.03125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007255/myst_007255_2014-10-07_08-04-43_MX_2.2/myst_007255_2014-10-07_08-04-43_MX_2.2_002.wav,we've been learning about dilute solvents and solute,5.4843125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022205/myst_022205_2014-12-09_12-01-20_LS_2.1/myst_022205_2014-12-09_12-01-20_LS_2.1_014.wav,it's showing that the plant needs sunlight to survive,6.6444375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi05/ksi055v0.wav,you can see bugs light up the sky,5.3504375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0h/ksk0h3q0.wav,scallywag,2.3391875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995308/myst_995308_2009-12-02_00-00-00_ME_1.1/myst_995308_2009-12-02_00-00-00_ME_1.1_018.wav,really thin metals,2.521,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj41/ksj417t0.wav,thousand,2.74,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa0i/ksa0i4o0.wav,san diego is very green this year,6.0954375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014026/myst_014026_2014-02-07_12-47-41_MX_4.2/myst_014026_2014-02-07_12-47-41_MX_4.2_017.wav,because the one with the bag open let the gases out,3.42425,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004032/myst_004032_2014-02-03_09-33-01_EE_3.4/myst_004032_2014-02-03_09-33-01_EE_3.4_016.wav,there is a magnetic force,1.979875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005011/myst_005011_2014-02-24_10-58-50_MX_4.1/myst_005011_2014-02-24_10-58-50_MX_4.1_018.wav,that there are different things in each circle and there's the same things from the vinegar and the baking soda in the middle group,10.17475,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-01-05_00-00-00_MS_2.3/myst_990081_2008-01-05_00-00-00_MS_2.3_062.wav,well so we would measure in grams and so when we measured the marker we i was like oh i'm gonna guess this is about eight grams and then when i really measured it w it was twelve grams,12.897,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007251/myst_007251_2015-02-17_10-48-05_LS_1.3/myst_007251_2015-02-17_10-48-05_LS_1.3_009.wav,monkey,1.0,finetune
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc0p/ksc0p7m0.wav,swoop,2.0963125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2014-04-24_14-06-31_LS_2.1/myst_013018_2014-04-24_14-06-31_LS_2.1_013.wav,plants we just grew,1.15625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005025/myst_005025_2014-02-24_09-49-41_MX_4.1/myst_005025_2014-02-24_09-49-41_MX_4.1_007.wav,i can't remember,1.9223125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi11/ksi11370.wav,page,2.318875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse42/kse426k0.wav,santa deemed rudolph the leader,6.6056875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-10-02_00-00-00_WA_3.3/myst_990503_2010-10-02_00-00-00_WA_3.3_015.wav,b is one hundred but c but a is sixteen but there still the same amount of water,10.342,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997282/myst_997282_2008-08-12_00-00-00_ME_2.2/myst_997282_2008-08-12_00-00-00_ME_2.2_047.wav,yes we did,1.581,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990573/myst_990573_2010-14-04_00-00-00_MS_3.2/myst_990573_2010-14-04_00-00-00_MS_3.2_009.wav,the syringe we used was hard to push out and it holds the water,5.763,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks819/ks8196n0.wav,i'm sorry the dog ate your dinner,4.23875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018206/myst_018206_2014-11-21_09-18-31_LS_4.2/myst_018206_2014-11-21_09-18-31_LS_4.2_024.wav,stimulus and response actually but i don't know she got scared of the,7.8766875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996703/myst_996703_2011-11-01_00-00-00_MS_1.1/myst_996703_2011-11-01_00-00-00_MS_1.1_017.wav,you put it at the edge of your desk and br bring it along and put it down and then you mark where it ended with your finger then you pick it up and put it down on the other side of your finger and keep going,14.741,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj0n/ksj0n4k0.wav,a feather was in the birdcage,4.5985625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012214/myst_012214_2015-01-20_09-22-46_EE_5.1/myst_012214_2015-01-20_09-22-46_EE_5.1_004.wav,the light bulb is bouncing in different,4.629,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks633/ks6332a0.wav,microwaves,2.358625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53u/ks53u1y0.wav,kingpin,3.114625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013031/myst_013031_2014-02-24_13-07-37_EE_4.2/myst_013031_2014-02-24_13-07-37_EE_4.2_011.wav,for example with three winds you get ten washers with one d cell,6.8730625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83l/ks83l5g0.wav,take off your hat please,3.915625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005011/myst_005011_2014-02-27_09-44-12_MX_4.2/myst_005011_2014-02-27_09-44-12_MX_4.2_004.wav,that two items have created a salt crystals,5.159375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0b/ksd0b520.wav,honey can get sticky,3.16575,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013054/myst_013054_2014-04-16_08-09-08_LS_1.1/myst_013054_2014-04-16_08-09-08_LS_1.1_026.wav,food web is like all these little animals and they eat each other and it kinda sad except for is bacteria or bugs,8.62675,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996421/myst_996421_2009-14-09_00-00-00_VB_1.3/myst_996421_2009-14-09_00-00-00_VB_1.3_003.wav,we've been learning about pendulums and we made graphs about them,5.547999999999999,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013011/myst_013011_2013-11-21_12-31-46_EE_1.2/myst_013011_2013-11-21_12-31-46_EE_1.2_022.wav,there has to be complete circuit and also the solar panel needs sunlight or some source of energy,6.6058125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013208/myst_013208_2015-02-03_10-13-42_EE_2.2/myst_013208_2015-02-03_10-13-42_EE_2.2_002.wav,electricity,1.25,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks839/ks839530.wav,the bird sang a sweet melody,4.6123125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007256/myst_007256_2015-02-19_11-44-01_LS_1.3/myst_007256_2015-02-19_11-44-01_LS_1.3_028.wav,a carnivore,1.8378125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3l/ksa3l4l0.wav,silver robot toys are the best,5.363,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990056/myst_990056_2008-06-05_00-00-00_MS_3.1/myst_990056_2008-06-05_00-00-00_MS_3.1_112.wav,no,0.534,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014018/myst_014018_2013-12-20_13-20-54_MX_1.3/myst_014018_2013-12-20_13-20-54_MX_1.3_017.wav,magnetism and magnets,2.915125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014026/myst_014026_2013-12-13_12-39-45_MX_1.2/myst_014026_2013-12-13_12-39-45_MX_1.2_011.wav,the salt dissolves unlike the other solutions like sand and water it like sinks to the bottom and makes the water all dirty i hate your face marni,9.9340625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997673/myst_997673_2011-07-02_00-00-00_ME_3.1/myst_997673_2011-07-02_00-00-00_ME_3.1_034.wav,two batteries has more power than one so the light bulbs could be a little bit brighter,7.399,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002114/myst_002114_2014-03-11_13-38-49_LS_2.1/myst_002114_2014-03-11_13-38-49_LS_2.1_049.wav,cause it has water air and sunlight,4.0994375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012023/myst_012023_2013-12-20_09-11-09_MX_4.1/myst_012023_2013-12-20_09-11-09_MX_4.1_007.wav,reactants,1.43725,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996724/myst_996724_2011-28-01_00-00-00_MS_4.2/myst_996724_2011-28-01_00-00-00_MS_4.2_012.wav,yeah,9.408,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s5m0.wav,they put my computer next to the books,7.607375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996411/myst_996411_2009-09-09_00-00-00_VB_1.3/myst_996411_2009-09-09_00-00-00_VB_1.3_021.wav,good bye,0.6990000000000001,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990045/myst_990045_2008-16-05_00-00-00_MS_4.2/myst_990045_2008-16-05_00-00-00_MS_4.2_078.wav,um maybe y uh well this is sometimes y uh you could find a thermometer by the front door,6.371,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990051/myst_990051_2008-23-04_00-00-00_MS_1.1/myst_990051_2008-23-04_00-00-00_MS_1.1_030.wav,and well i estimated something that was about eight centimeters then i went in to get get my ruler r and then i found out how much it really was and then i wrote down the distance,13.687,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004021/myst_004021_2014-01-22_09-05-26_EE_3.1/myst_004021_2014-01-22_09-05-26_EE_3.1_011.wav,steel and aluminium thank you,9.009,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks810/ks8107n0.wav,tab,4.2489375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj38/ksj383h0.wav,push,2.358625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990002/myst_990002_2008-18-04_00-00-00_ME_1.1/myst_990002_2008-18-04_00-00-00_ME_1.1_078.wav,and those two are going to repel,2.295,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990352/myst_990352_2009-02-04_00-00-00_MS_1.2/myst_990352_2009-02-04_00-00-00_MS_1.2_031.wav,no because um you had to compare other things and maybe things weren't the same size as you thought they were,7.673999999999999,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002290/myst_002290_2015-04-06_13-02-43_LS_2.3/myst_002290_2015-04-06_13-02-43_LS_2.3_019.wav,they both have uh stomachs and hearts,3.6550625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks90f/ks90f5z0.wav,don't leave so soon,3.1555625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002107/myst_002107_2014-04-18_11-37-54_LS_3.3/myst_002107_2014-04-18_11-37-54_LS_3.3_022.wav,uh your lungs number e letter e,5.215125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks635/ks6358t0.wav,yields,1.9881875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks905/ks9051r0.wav,hourly,1.9686875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005028/myst_005028_2014-02-24_09-46-13_MX_4.1/myst_005028_2014-02-24_09-46-13_MX_4.1_021.wav,it's baking soda and calcium chloride,1.8379375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993200/myst_993200_2008-23-10_00-00-00_VB_4.3/myst_993200_2008-23-10_00-00-00_VB_4.3_062.wav,so no we're graphing it today,3.978,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008045/myst_008045_2014-05-12_08-48-13_EE_5.2/myst_008045_2014-05-12_08-48-13_EE_5.2_028.wav,cause it has to have um every other color besides green um to turn the light green,8.7185,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012032/myst_012032_2014-03-10_12-41-19_SRL_2.1/myst_012032_2014-03-10_12-41-19_SRL_2.1_027.wav,yeah,1.21225,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995007/myst_995007_2008-02-04_00-00-00_ME_4.2/myst_995007_2008-02-04_00-00-00_ME_4.2_044.wav,and um and then here's the washers and there's a um a couple washers in there,10.449000000000002,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013011/myst_013011_2014-05-22_12-20-30_LS_3.3/myst_013011_2014-05-22_12-20-30_LS_3.3_015.wav,it helps us survive and live,7.7381875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa2y/ksa2y760.wav,spoons,2.3593125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996417/myst_996417_2009-25-09_00-00-00_VB_3.2/myst_996417_2009-25-09_00-00-00_VB_3.2_024.wav,well you do do it so on the and you do control variables one at a time,7.907999999999999,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0v/ksl0v510.wav,it can only be a good circus with elephants,5.343875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004023/myst_004023_2014-01-28_08-22-39_EE_3.3/myst_004023_2014-01-28_08-22-39_EE_3.3_009.wav,when the magnets on their table and it's start moving the other magnet or chair along,5.5194375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40q/ks40q2w0.wav,two four seven six three seven four,8.5888125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-05_13-55-00_LS_2.1/myst_013023_2014-05-05_13-55-00_LS_2.1_059.wav,all three um water oxygen and sun,4.1355,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995736/myst_995736_2011-10-02_00-00-00_ME_1.4/myst_995736_2011-10-02_00-00-00_ME_1.4_016.wav,it's the magnetic pull that it has,3.292,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90z/ks90z6n0.wav,i'm sorry the dog ate your dinner,4.2495,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004030/myst_004030_2013-11-19_09-57-04_EE_1.2/myst_004030_2013-11-19_09-57-04_EE_1.2_007.wav,when the motor is running i think that the energy is being transferred from stored energy to kinetic energy,8.3336875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70a/ks70a3i0.wav,ragtime,1.96825,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg2z/ksg2z5m0.wav,they put my computer next to the books,5.735,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004011/myst_004011_2013-12-12_10-12-58_EE_2.1/myst_004011_2013-12-12_10-12-58_EE_2.1_018.wav,there are two,3.3263125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl1g/ksl1g3s0.wav,scrapbook,3.167375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004011/myst_004011_2014-02-03_10-11-07_EE_3.4/myst_004011_2014-02-03_10-11-07_EE_3.4_006.wav,magnets,2.362,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh49/ksh498i0.wav,wash,1.96325,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0h/ksk0h760.wav,spoons,2.3391875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3v/ksa3v610.wav,he was really nice to us,3.5155625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks60h/ks60h5n0.wav,i like my meat on a cold platter,5.343625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996700/myst_996700_2011-13-01_00-00-00_MS_1.3/myst_996700_2011-13-01_00-00-00_MS_1.3_007.wav,well if you count the lines you can count ten each so that would equal and then you can know that's always ten centimeters but that wasn't a half so you could tell,14.684,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh41/ksh418v0.wav,abnormal,2.709125,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks93i/ks93i600.wav,because my leg is sore i can't play,4.9825,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks50x/ks50x460.wav,help me unroll the new rug,4.237875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks615/ks6158j0.wav,wavelet,3.5161875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk1j/ksk1j8r0.wav,yankee,1.9679375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2013-12-05_14-12-02_EE_1.4/myst_013018_2013-12-05_14-12-02_EE_1.4_033.wav,they pollute,1.15625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks23j/ks23j6j0.wav,we gathered sticks for the fire,4.6123125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2014-05-28_11-17-35_LS_4.1/myst_013018_2014-05-28_11-17-35_LS_4.1_035.wav,the nervous system the spinal chord is basically part of the nervous system,7.3243125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022212/myst_022212_2015-01-15_10-44-46_LS_1.3/myst_022212_2015-01-15_10-44-46_LS_1.3_006.wav,i makes its own food from the sun,3.3518125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/998654/myst_998654_2010-28-09_00-00-00_MS_3.1/myst_998654_2010-28-09_00-00-00_MS_3.1_030.wav,it makes,1.203,finetune
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks000/ks0003o0.wav,rugby,3.15575,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004015/myst_004015_2013-12-17_09-19-13_EE_2.2/myst_004015_2013-12-17_09-19-13_EE_2.2_017.wav,okay don't know me really stupid so i don't know ah,5.96125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014035/myst_014035_2014-01-29_12-33-39_MX_2.2/myst_014035_2014-01-29_12-33-39_MX_2.2_011.wav,because one is more concentrated than the other,2.955875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd46/ksd462t0.wav,one nine seven four three five four,8.132375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988443/myst_988443_2009-08-12_00-00-00_VB_2.3/myst_988443_2009-08-12_00-00-00_VB_2.3_008.wav,x capacity of boats,2.705,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997283/myst_997283_2008-20-11_00-00-00_ME_1.3/myst_997283_2008-20-11_00-00-00_ME_1.3_053.wav,and a st i mean a magnet only sticks to a magnet only sticks to um anything that's made of iron or steel,10.454,finetune
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93k/ks93k4a0.wav,could you pass the other jam please,4.9935625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007206/myst_007206_2014-09-29_14-05-09_MX_1.2/myst_007206_2014-09-29_14-05-09_MX_1.2_007.wav,mixture i think its color mixture,3.2,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse3e/kse3e370.wav,page,3.11425,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996426/myst_996426_2009-24-09_00-00-00_VB_3.1/myst_996426_2009-24-09_00-00-00_VB_3.1_001.wav,hello,1.069,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990355/myst_990355_2009-09-04_00-00-00_MS_1.2/myst_990355_2009-09-04_00-00-00_MS_1.2_004.wav,kind of,1.339,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007251/myst_007251_2014-10-06_07-57-51_MX_1.3/myst_007251_2014-10-06_07-57-51_MX_1.3_015.wav,solutes or solution,10.2486875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl0p/ksl0p3v0.wav,the young emperor could not spell,4.5985,finetune
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi0w/ksi0w460.wav,help me unroll the new rug,4.2489375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks409/ks4091y0.wav,kingpin,3.1555,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks83v/ks83v700.wav,smoke,2.5141875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997246/myst_997246_2008-04-12_00-00-00_ME_2.1/myst_997246_2008-04-12_00-00-00_ME_2.1_031.wav,yeah um,1.633,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990082/myst_990082_2008-01-05_00-00-00_MS_2.3/myst_990082_2008-01-05_00-00-00_MS_2.3_002.wav,yeah,0.578,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg4c/ksg4c1f0.wav,flagpole,2.3291875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008051/myst_008051_2014-04-09_09-43-48_EE_1.4/myst_008051_2014-04-09_09-43-48_EE_1.4_003.wav,receive energy um we won't live,3.627875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996426/myst_996426_2009-14-09_00-00-00_VB_1.3/myst_996426_2009-14-09_00-00-00_VB_1.3_007.wav,we were swinging them around and counting and counting um how long they swung,11.601,finetune
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3h/ksg3h700.wav,smoke,2.5146875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf2w/ksf2w6d0.wav,the flea chased the dog,3.611125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013013/myst_013013_2014-05-28_09-28-08_LS_4.2/myst_013013_2014-05-28_09-28-08_LS_4.2_016.wav,because the so it can survive and chew it up for its young,7.085625,finetune
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0b/ksd0b3d0.wav,playhouse,2.626625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996290/myst_996290_2009-07-01_00-00-00_MS_2.3/myst_996290_2009-07-01_00-00-00_MS_2.3_032.wav,it's not a standard unit of measurement,2.418,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002116/myst_002116_2014-02-27_09-29-01_LS_1.1/myst_002116_2014-02-27_09-29-01_LS_1.1_027.wav,sand and places like,4.310375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3o/ksh3o7w0.wav,thrower,1.3371875,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s8g0.wav,wagging,2.6088125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988446/myst_988446_2009-11-12_00-00-00_VB_1.1/myst_988446_2009-11-12_00-00-00_VB_1.1_005.wav,what'd you say the first time,1.76,finetune
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa0g/ksa0g6a0.wav,go inside and eat your dinner,3.8874375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/017077/myst_017077_2014-05-22_13-50-00_EE_4.2/myst_017077_2014-05-22_13-50-00_EE_4.2_002.wav,an electric magnet electromagnet is a magnet,5.981375,finetune
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf0r/ksf0r2s0.wav,nine nine six nine six one zero,9.15625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014026/myst_014026_2014-02-07_12-28-42_MX_4.1/myst_014026_2014-02-07_12-28-42_MX_4.1_042.wav,it had a chemical reaction inside when you cracked it or bent it something inside of it had a chemical reaction which makes it glow,11.4661875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013021/myst_013021_2014-04-22_14-12-25_LS_2.1/myst_013021_2014-04-22_14-12-25_LS_2.1_037.wav,plants do not need shelter always,3.0264375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004014/myst_004014_2014-01-22_09-02-48_EE_3.1/myst_004014_2014-01-22_09-02-48_EE_3.1_018.wav,the materials such stick to magnet are all metal which i have like said again and again to you again and again,10.2168125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014020/myst_014020_2013-12-12_12-52-58_MX_1.1/myst_014020_2013-12-12_12-52-58_MX_1.1_028.wav,not these,0.65625,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013049/myst_013049_2013-11-20_10-14-30_EE_1.2/myst_013049_2013-11-20_10-14-30_EE_1.2_023.wav,there's no energy,2.1755,finetune
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj02/ksj027v0.wav,throughout,1.5876875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996215/myst_996215_2008-11-12_00-00-00_MS_2.2/myst_996215_2008-11-12_00-00-00_MS_2.2_070.wav,um no,3.283,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002303/myst_002303_2015-05-21_09-01-55_LS_4.2/myst_002303_2015-05-21_09-01-55_LS_4.2_024.wav,warned or reflex,2.6454375,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007075/myst_007075_2014-02-11_13-20-22_EE_1.2/myst_007075_2014-02-11_13-20-22_EE_1.2_002.wav,we have been doing um circuits and,5.6518125,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018219/myst_018219_2014-10-15_14-39-35_LS_2.3/myst_018219_2014-10-15_14-39-35_LS_2.3_023.wav,what's up with the two types of cells is they each have different patterns the yeast cells all connect in a different way than the human cells,13.0146875,finetune
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-02-28_12-57-01_LS_1.3/myst_002026_2014-02-28_12-57-01_LS_1.3_018.wav,no we have not learned about um would you mind showing telling me about them,7.2525,finetune
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30m/ks30m0y0.wav,depths,3.59025,finetune
