filepath,transcription,duration,spkr_id
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v4l0.wav,silver robot toys are the best,7.1428125,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v4v0.wav,that person eats pancakes,6.584375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v500.wav,the flood took a car down the street,6.5925625,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v540.wav,grandmother played football last year,6.095125,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v5d0.wav,mabel grows tomatoes in the courtyard,5.594375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v5j0.wav,will you sing this song,5.13925,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v5m0.wav,they put my computer next to the books,7.5874375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v5x0.wav,i collect stamps from vietnam,6.0949375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v660.wav,matthew has a horse from the desert,6.6011875,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v6f0.wav,we watched television during dinner,6.5960625,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v6r0.wav,sheepdog,5.1385,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v6w0.wav,singer,1.8934375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v710.wav,smoothly,2.088,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v760.wav,spoons,3.15475,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v770.wav,springhill,2.6156875,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v7c0.wav,stepfather,2.615875,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v7h0.wav,submit,2.615375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v7m0.wav,swoop,2.087875,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v7r0.wav,thanks,2.087875,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v7w0.wav,thrower,1.7281875,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v810.wav,toyota,2.0884375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v860.wav,two,2.088375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v8b0.wav,updated,2.615125,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v8g0.wav,wagging,2.6149375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v8l0.wav,white,2.0885625,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40v/ks40v8q0.wav,woolen,1.587875,ks40v
/srv/scratch/chacmod/OGI/speech/spontaneous/04/0/ks40v/ks40vxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm i was playing soccer at recess and i got kicked in the leg by a er girl shooting for a goal they took me to uhm urgent care and uhm the doctor took an x ray to find out if it was broken and they found out it was they got this little like stocking thing with no toes so they pulled it up my leg to about the middle of my thigh then thy got this like insulation and they wrapped it around then they got this blue hard nylon stuff and wrapped it i have to have this one for three weeks and then i get a walking cast for another four weeks uhm no,64.9054375,ks40v
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y030.wav,archrival,3.1566875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y080.wav,background,3.155875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y0d0.wav,biology,3.156,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y0i0.wav,cashflow,3.156625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y0n0.wav,childhood,1.96775,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y0s0.wav,cooperate,2.3391875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y0x0.wav,dashboard,3.1568125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y120.wav,disrupt,3.5188125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y170.wav,endure,2.7974375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y1c0.wav,fancy,1.587875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y1h0.wav,fragment,2.339125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y1m0.wav,hawthorne,2.797625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y1r0.wav,hourly,1.9685625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y1w0.wav,join,1.96825,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y210.wav,lethargic,1.588,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y260.wav,lure,1.588,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y2b0.wav,midnight,3.1563125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y2g0.wav,musician,1.5879375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y2l0.wav,nothing,1.9686875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y2v0.wav,two six nine zero two two zero,6.4648125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y2w0.wav,two four seven six three seven four,6.465,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y300.wav,obstacle,1.5880625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y350.wav,overalls,1.9676875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y3a0.wav,payouts,1.9675,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y3f0.wav,points,1.587875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y3h0.wav,push,2.3390625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y3l0.wav,represents,2.3383125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y3q0.wav,scallywag,2.33925,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y500.wav,the flood took a car down the street,4.9684375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y5h0.wav,she'll be ready very soon,3.879375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y5j0.wav,will you sing this song,3.8768125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y5r0.wav,her veins pop out when she is mad,4.5994375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y5w0.wav,when will we go on vacation,3.1555,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y5y0.wav,he breathed a sigh of relief,4.2405,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y5z0.wav,don't leave so soon,3.1558125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y600.wav,because my leg is sore i can't play,4.969375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y610.wav,he was really nice to us,3.5186875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y620.wav,eating blueberries gives you blue hands,4.9688125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y630.wav,that was an odd decision,3.1575,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y640.wav,sir have you seen my coat,3.51725,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y650.wav,i have ice cream for you,4.6104375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y670.wav,the car went too fast,3.87725,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y680.wav,i'll rent an apartment tomorrow,3.87775,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y690.wav,i thought i heard new voices,3.51825,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6a0.wav,go inside and eat your dinner,3.87625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6b0.wav,search in between the couch cushions,4.9685,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6c0.wav,i'm ready to go home,3.888375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6d0.wav,the flea chased the dog,2.7969375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6g0.wav,my clothes are wet from the rain,4.2498125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6i0.wav,the zebra entered the brush with care,4.5978125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6p0.wav,seven,1.2171875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6u0.wav,shoe,1.9685625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y6z0.wav,smashed,1.967625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y740.wav,sour,2.797,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y760.wav,spoons,2.339125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y7a0.wav,steakhouse,1.9683125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y7f0.wav,studio,2.79725,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y7k0.wav,super,2.7964375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y7p0.wav,temptation,3.5179375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y7u0.wav,three,2.3388125,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y7z0.wav,tourists,2.338375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y840.wav,truck,2.338375,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y890.wav,unroll,1.7141875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y8e0.wav,vaulted,1.588,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y8j0.wav,wavelet,3.527875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y8o0.wav,women,1.966625,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y8t0.wav,yields,1.96775,ks40y
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks40y/ks40yxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z okay uhm i have a room that i share with my brother and both of us have two of he exactly same stereos but mine is a little bit taller and then in our living room we have a very tall stereo that has a lot of buttons and it has a c d player and a tape recor i fixed my mom dinner but not by myself i fixed it with my dad and my brothers,85.63875,ks40y
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z020.wav,announce,3.5395625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z070.wav,awesome,2.3390625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z0c0.wav,bigfoot,2.719625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z0h0.wav,bronco,2.339375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z0m0.wav,chewy,2.71775,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z0r0.wav,concept,2.718875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z0w0.wav,cultures,1.7243125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z110.wav,direct,1.96875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z160.wav,employees,3.1665625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z1b0.wav,faithful,2.796625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z1g0.wav,four,1.535375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z1l0.wav,hardship,2.3493125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z1q0.wav,hopeful,1.968625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z1v0.wav,interrupt,2.34925,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z200.wav,lengthen,2.7199375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z250.wav,lumberyard,2.7186875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z2a0.wav,microwaves,2.33925,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z2f0.wav,mouths,3.1659375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z2k0.wav,normal,2.3393125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z2t0.wav,one nine seven four three five four,6.095375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z2u0.wav,four six four two nine five four,4.9698125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z2z0.wav,objected,2.168125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z340.wav,organizations,3.527375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z390.wav,pathfinder,1.5881875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z3e0.wav,playoffs,1.968875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z3h0.wav,push,2.337875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z3k0.wav,red,1.5880625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z3u0.wav,seizure,1.36775,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z500.wav,the flood took a car down the street,4.97125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z590.wav,don't think about it too much,4.260875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5a0.wav,i hope the airplane will get higher,4.6296875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5b0.wav,our tent can hold six people,3.5283125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5c0.wav,give keith a moment to think,4.649625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5e0.wav,will you please bathe,4.2505625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5f0.wav,put the key in the key hole,3.888875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5g0.wav,take off your hat please,3.8888125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5i0.wav,we had a birds eye view,3.5480625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5j0.wav,will you sing this song,3.8874375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5k0.wav,buying the ring took all of my money,4.9916875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5l0.wav,why is the earth inside the milky way,5.3434375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5n0.wav,i like my meat on a cold platter,5.354375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5o0.wav,are zebras just striped horses,5.714625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5p0.wav,pass their notes along,3.9074375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5q0.wav,will beets stain my pants,3.909375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5s0.wav,are you sure this is okay,4.6299375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5t0.wav,please offer them a dinner mint,4.6205625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5u0.wav,could lizards ever talk,3.8886875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z5v0.wav,you can see bugs light up the sky,5.3511875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z6e0.wav,the rain chased the dirt down the drain,4.26,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z6h0.wav,the speaker boomed from the car,3.157125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z6t0.wav,shock,1.5883125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z6y0.wav,slogan,1.5461875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z730.wav,soften,2.720125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z760.wav,spoons,2.3384375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z790.wav,starve,1.5881875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z7j0.wav,suggest,1.5465,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z7o0.wav,technology,2.3391875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z7t0.wav,thousand,2.7200625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z7y0.wav,toothpaste,2.3393125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z830.wav,treasure,1.2863125,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z880.wav,unfortunate,2.718625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z8d0.wav,vase,2.339375,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z8i0.wav,wash,1.968625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z8n0.wav,withdrawn,1.9686875,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks40z/ks40z8s0.wav,yellow,1.2176875,ks40z
/srv/scratch/chacmod/OGI/speech/spontaneous/04/2/ks40z/ks40zxx0.wav,a b c d e f g h i j k l m n o p q r s uh q r s t u v w x y and z uhm i was reading a book it's called it's called roll of thunder hear my cry it is about uhm these uhm black a family of black people and well the uhm they start talking about people uhm that don't go to that store because uhm they won't let the uhm black people go first they will they let the uhm uhm white people go first so they got kinda mad and will uhm since uhm the the one of the little kids will walked down there to the store and he started looking around and he looked at a gun and he wanted to buy it and well uhm there was this girl a white girl that uhm he pushed her and well uhm he said to apologize and he said he wouldn't apologize so uhm his so his mother walked over there and said apologize and so he apologized finally and then they went back over to the wagon because they were at church and so then uhm so then they went home and so the uhm white people might come after them so the uhm the his their dad uhm uhm he had a shotgun so he standed by the place by the porch to uhm to guard the uhm house and well they started and then they had a farm they kept,126.1675625,ks40z
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410010.wav,allowing,2.718875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410060.wav,average,2.7186875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4100b0.wav,beyond,2.3393125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4100g0.wav,breath,2.3493125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4100l0.wav,chalk,1.968375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4100q0.wav,cliffhanger,2.338375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4100v0.wav,cross,3.167125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410100.wav,digested,1.968625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410150.wav,eight,2.7186875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4101a0.wav,explosion,1.588125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4101f0.wav,flagpole,2.3394375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4101k0.wav,handshake,3.1666875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4101p0.wav,hoof,1.598125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4101u0.wav,imagery,2.3490625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4101z0.wav,lawyer,1.9686875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410240.wav,loyal,2.7200625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410290.wav,meaningless,2.719375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4102e0.wav,moisture,1.96875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4102j0.wav,nine,3.089625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4102r0.wav,two six four zero two four six,6.1050625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4102s0.wav,nine nine six nine six one zero,6.8366875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4102y0.wav,oasis,2.3491875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410330.wav,one,2.7975,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410380.wav,pathetic,1.9681875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4103d0.wav,playhouse,1.968375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4103h0.wav,push,2.33925,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4103j0.wav,real,1.5876875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4103o0.wav,rugby,3.166375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4103t0.wav,screwdriver,3.9083125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104m0.wav,pay albert for the fresh water,4.269375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104n0.wav,the briefcase is open now,4.26925,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104o0.wav,san diego is very green this year,6.0953125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104p0.wav,the angry chef cooked his vegetables,4.60925,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104q0.wav,edgar does not have a job,4.98,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104r0.wav,you can save water in your bathtub,5.3511875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104s0.wav,who will the soldier vote for,4.6154375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104t0.wav,turn the volume on the radio down,4.9703125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104u0.wav,stewart has five friends in richmond,4.9700625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104w0.wav,doug thinks he will win the race,4.648875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104x0.wav,knights don't get scared of dragons,5.3441875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104y0.wav,your shadow always follows you,4.2505625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4104z0.wav,we should try to save the whales,4.9625625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410500.wav,the flood took a car down the street,4.980125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410510.wav,it can only be a good circus with elephants,5.35025,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410520.wav,honey can get sticky,2.3391875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410530.wav,the bird sang a sweet melody,4.609,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410550.wav,the herd became angry and started a stampede,6.0953125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410560.wav,even your ears sweat in a sauna,4.608875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410570.wav,don't make the same mistakes twice,4.9795,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410580.wav,his car thundered down the road,4.2506875,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4105j0.wav,will you sing this song,3.87775,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4106s0.wav,shirt,2.797375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4106x0.wav,six,1.96825,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410720.wav,snake,2.3393125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410760.wav,spoons,2.339375,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410780.wav,squeegee,1.968625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4107d0.wav,stooges,1.967625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4107i0.wav,subtract,1.9685625,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4107n0.wav,tab,4.2395,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4107s0.wav,thatch,1.588125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks4107x0.wav,thursday,1.9683125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410820.wav,trauma,1.5878125,ks410
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410870.wav,underneath,2.3394375,ks410
