filepath,transcription_clean
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080304_en_5_7_101.wav,i live in favrio <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080106_en_5_7_101.wav,eath ok
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020418_en_5_7_101.wav,i live in villalagarina eath <unk> <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020319_en_5_7_101.wav,<unk> i live in pomarolo <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040119_en_5_7_101.wav,em e i live in arco eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010208_en_5_7_101.wav,i don't know <unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020405_en_5_7_101.wav,i live in calliano <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070121_en_5_7_101.wav,i love
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020207_en_5_7_101.wav,i live <unk> pomarolo <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080120_en_5_7_101.wav,live in ponte arche
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020108_en_5_7_101.wav,breath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040106_en_5_7_101.wav,i live in the riva del garda <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030107_en_5_7_101.wav,<unk> lavis lavi
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070103_en_5_7_101.wav,yes
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010109_en_5_7_101.wav,i live <unk> in mattarello in <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020414_en_5_7_101.wav,i live in italia <unk> i live in italia
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020216_en_5_7_101.wav,liv <unk> i live in in piazza eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080210_en_5_7_101.wav,e ten ten eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010316_en_5_7_101.wav,i live in mattarello
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020117_en_5_7_101.wav,<unk> e it i live is italy
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2060113_en_5_7_101.wav,where do you live
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080111_en_5_7_101.wav,i live in
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030116_en_5_7_101.wav,in live <unk> in mosana
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2050114_en_5_7_101.wav,my live is e marighetto
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010118_en_5_7_101.wav,i am live
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080209_en_5_7_101.wav,live in marice eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080308_en_5_7_101.wav,i live in piave
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080119_en_5_7_101.wav,i live in cavrasto <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010101_en_5_7_101.wav,eath i am live in romagnano eath eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040110_en_5_7_101.wav,eath eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020310_en_5_7_101.wav,<unk> what what
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030111_en_5_7_101.wav,i live in ceola i live in ceola <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010212_en_5_7_101.wav,em my life
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030120_en_5_7_101.wav,i live in lavis eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020220_en_5_7_101.wav,eath i live
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020301_en_5_7_101.wav,i live in pomarolo
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030102_en_5_7_101.wav,i live in lavis i live in lavis <unk> i
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010221_en_5_7_101.wav,i live ita italy
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020103_en_5_7_101.wav,<unk> eath <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2060116_en_5_7_101.wav,u live eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010319_en_5_7_101.wav,i live in cimone
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080114_en_5_7_101.wav,levis godenzo hello <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070115_en_5_7_101.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020219_en_5_7_101.wav,<unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020417_en_5_7_101.wav,i live in sasso eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080123_en_5_7_101.wav,i live in poia
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020408_en_5_7_101.wav,<unk> eath <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070106_en_5_7_101.wav,i live in costasavina
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2050108_en_5_7_101.wav,eath e where do you live
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040109_en_5_7_101.wav,i <unk> <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2060107_en_5_7_101.wav,i live in from i
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010117_en_5_7_101.wav,in mattarello eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020314_en_5_7_101.wav,e <unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020116_en_5_7_101.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080110_en_5_7_101.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040114_en_5_7_101.wav,<unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020413_en_5_7_101.wav,<unk> eath my name is luca
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020404_en_5_7_101.wav,i'm live in pederzano <unk> i
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020206_en_5_7_101.wav,<unk> live is <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040123_en_5_7_101.wav,where do you live <unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020107_en_5_7_101.wav,i live in villalagarina
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080101_en_5_7_101.wav,i live in cavrasto
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020305_en_5_7_101.wav,i live in pomarolo <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2050104_en_5_7_101.wav,my live in football
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070119_en_5_7_101.wav,i'm live in sus <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020213_en_5_7_101.wav,live in pomarolo i live in pomarolo
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010214_en_5_7_101.wav,m
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020411_en_5_7_101.wav,<unk> i live in sasso i live in sasso
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2050111_en_5_7_101.wav,i'm live in trento
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030113_en_5_7_101.wav,i live in lavis <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2060110_en_5_7_101.wav,i live in mezzomonte
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2050102_en_5_7_101.wav,i live in cadine i live in cadine
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020303_en_5_7_101.wav,live in castellano <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020222_en_5_7_101.wav,in villa <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010304_en_5_7_101.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040103_en_5_7_101.wav,<unk> what
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020420_en_5_7_101.wav,i'm live in cei eath i'm live in cei eath i'm live in
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010205_en_5_7_101.wav,i do not understand eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020402_en_5_7_101.wav,<unk> i live in sasso
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020204_en_5_7_101.wav,i live in nomi <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080116_en_5_7_101.wav,eh i live in lundo
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2060118_en_5_7_101.wav,where do you
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080305_en_5_7_101.wav,<unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080206_en_5_7_101.wav,boh eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020217_en_5_7_101.wav,i live in pederzano <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010317_en_5_7_101.wav,i live in mattarello
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040116_en_5_7_101.wav,i i live in ri riva i live in riva
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020316_en_5_7_101.wav,<unk> i live in villalagarina
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2030117_en_5_7_101.wav,i'm live in lavis
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2050115_en_5_7_101.wav,unk unk eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080103_en_5_7_101.wav,i live in villa banale
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2040107_en_5_7_101.wav,eath sorry i <unk> no
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070104_en_5_7_101.wav,<unk> i live in costasavina
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2020307_en_5_7_101.wav,i live in brancolino
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080301_en_5_7_101.wav,<unk> ah
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080202_en_5_7_101.wav,i live in san lorenzo
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2070122_en_5_7_101.wav,<unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2080219_en_5_7_101.wav,i live in ponte arche
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010102_en_5_7_101.wav,i live from italy in <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_5_7_101/2010201_en_5_7_101.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2070119_en_6_8_102.wav,salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080316_en_6_8_102.wav,pizza laugh
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080307_en_6_8_102.wav,<unk> no no no
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020413_en_6_8_102.wav,pizza eath <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080110_en_6_8_102.wav,pizza tomato
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040114_en_6_8_102.wav,<unk> pizza my favourite pizza is a <unk> pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020116_en_6_8_102.wav,<unk> salami pizza i like salami pi
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010117_en_6_8_102.wav,i salami pizza <unk> do you like salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020314_en_6_8_102.wav,hello salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080101_en_6_8_102.wav,salami pizza i like salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2050104_en_6_8_102.wav,salami pizza please eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020305_en_6_8_102.wav,an salami pizza thank you <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040123_en_6_8_102.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020206_en_6_8_102.wav,my pizza <unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020404_en_6_8_102.wav,eh salami pizza <unk> salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020310_en_6_8_102.wav,pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030111_en_6_8_102.wav,i like pizza mushrooms
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040110_en_6_8_102.wav,eath salami pizza eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020220_en_6_8_102.wav,tomato eath i like pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020301_en_6_8_102.wav,i like salami pizza eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030102_en_6_8_102.wav,a e unk pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010104_en_6_8_102.wav,a salami pizza thank you a salami piz a salami
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040101_en_6_8_102.wav,em salami i am salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020103_en_6_8_102.wav,salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030120_en_6_8_102.wav,a salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080213_en_6_8_102.wav,pizza unk <unk> salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020219_en_6_8_102.wav,pizza <unk> pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020417_en_6_8_102.wav,e pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080114_en_6_8_102.wav,eath pizza eath <unk> <unk> milk eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040109_en_6_8_102.wav,salami pizza how old salami pizza i want salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020408_en_6_8_102.wav,eh unk pizza unk pizza <unk> unk pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2070124_en_6_8_102.wav,salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080123_en_6_8_102.wav,salami pizza yes salami pizza <unk> salami is mh
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010111_en_6_8_102.wav,<unk> of pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010201_en_6_8_102.wav,m salamis
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080219_en_6_8_102.wav,m pizza and salami eath eath eath pizza and salami or salami and pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040116_en_6_8_102.wav,eath e a cheese and tomato pizza cheese and tomato
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080310_en_6_8_102.wav,pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2050115_en_6_8_102.wav,tomato pizza eath tomato pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020316_en_6_8_102.wav,unk pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030117_en_6_8_102.wav,alami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020217_en_6_8_102.wav,<unk> pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080301_en_6_8_102.wav,which pizza do you like <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030108_en_6_8_102.wav,salami pizza or salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020307_en_6_8_102.wav,<unk> pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040107_en_6_8_102.wav,salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080103_en_6_8_102.wav,za with mushrooms
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030113_en_6_8_102.wav,ami pizza a salami pizza yeah
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020114_en_6_8_102.wav,e my like pizza <unk> salami eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010214_en_6_8_102.wav,cheese and tomato
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020213_en_6_8_102.wav,my favourite pizza is it margherita eath <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020402_en_6_8_102.wav,eh mushrooms
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010205_en_6_8_102.wav,e i don't know
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020204_en_6_8_102.wav,salami i like salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040103_en_6_8_102.wav,cheese and tomato pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020420_en_6_8_102.wav,salami pizza eath what a salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010106_en_6_8_102.wav,eath salami pizza cheese and tomatoes and two or three
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2050102_en_6_8_102.wav,salami pizza salami pizza thank you eath eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030104_en_6_8_102.wav,m salami pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020303_en_6_8_102.wav,<unk> i like is pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020222_en_6_8_102.wav,<unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080116_en_6_8_102.wav,no i i i have a pizza with potato
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080323_en_6_8_102.wav,e pizza with i m e salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080206_en_6_8_102.wav,pizza em cheese eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080305_en_6_8_102.wav,i m unk unk eath <unk> eath eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080308_en_6_8_102.wav,salami pizza <unk> salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080209_en_6_8_102.wav,e i like pizza e cheese and e salami <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080119_en_6_8_102.wav,i salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2040106_en_6_8_102.wav,mushrooms
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020108_en_6_8_102.wav,eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010109_en_6_8_102.wav,lami pizza thank you
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030107_en_6_8_102.wav,eath salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080120_en_6_8_102.wav,i don't know <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020207_en_6_8_102.wav,<unk> a pizza and cheese
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010208_en_6_8_102.wav,pizza <unk> <unk> pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2070121_en_6_8_102.wav,i like salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080111_en_6_8_102.wav,pizza <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020117_en_6_8_102.wav,pizza i like pizza eath cheese cheese
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010118_en_6_8_102.wav,zza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2030116_en_6_8_102.wav,a pizza with mushrooms
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2080210_en_6_8_102.wav,m pizza <unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020216_en_6_8_102.wav,za yes eath <unk> eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020414_en_6_8_102.wav,salami piazza eath it's a salami pizza eath <unk> yes a salami pizza
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2010303_en_6_8_102.wav,em cheese and tomato thank you
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020104_en_6_8_102.wav,salami pizza <unk> eath eath
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020401_en_6_8_102.wav,<unk> pizza <unk> mushroom <unk>
/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_102/2020320_en_6_8_102.wav,<unk> i like pizza <unk> mushroom
