recordingID,filepath,transcription_original,transcription_clean,has_audio_file,has_speech_in_audio,usable,duration,set
3030103_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3030103_en_35_28_105.wav,i use internet @e much time in in a day @e @ns in in afternoon and evening ,i use internet e much time in in a day e in in afternoon and evening,True,True,True,19.9836875,pretrain
3050110_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3050110_en_35_28_105.wav,@bkg i use internet to do my homework and @e sometimes i watch movies or watch videos on youtube to learn new things for school ,i use internet to do my homework and e sometimes i watch movies or watch videos on youtube to learn new things for school,True,True,True,19.9836875,pretrain
3020113_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3020113_en_35_28_105.wav,i use the the social network or i ca- i watch film with @eh the lap- with the laptop @eh and i surf in internet ,i use the the social network or i ca i watch film with eh the lap with the laptop eh and i surf in internet,True,True,True,19.992,pretrain
3030109_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3030109_en_35_28_105.wav,@bkg i use internet to search any information information for school or to @voice to the social to social how facebook ,i use internet to search any information information for school or to <unk> to the social to social how facebook,True,True,True,19.992,pretrain
3050107_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3050107_en_35_28_105.wav,to s- to search videos about motorbikes and <unk> ,to s to search videos about motorbikes and unk,True,True,True,20.0881875,pretrain
3060106_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3060106_en_35_28_105.wav,i use mostly for surfing for homework or stuff like that but i also use it for get in touch with my friends and speak with other people that i don't have the possibility to speak with ,i use mostly for surfing for homework or stuff like that but i also use it for get in touch with my friends and speak with other people that i don't have the possibility to speak with,True,True,True,20.016,pretrain
3070123_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3070123_en_35_28_105.wav,@breath i use the internet for @m school @breath for looking for watching videos and for listen to music yeah during usually i listen music during my study @e yeah ,eath i use the internet for m school eath for looking for watching videos and for listen to music yeah during usually i listen music during my study e yeah,True,True,True,19.992,pretrain
3010103_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3010103_en_35_28_105.wav,@bkg when i am on internet i always go on facebook or instagram or whatsa- for chat with people and see what they post and yeah or i watch youtube vid- ,when i am on internet i always go on facebook or instagram or whatsa for chat with people and see what they post and yeah or i watch youtube vid,True,True,True,19.9836875,pretrain
3020102_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3020102_en_35_28_105.wav,i use internet for for so- social network or funny like youtube or @ns @em @breath entertainment website ,i use internet for for so social network or funny like youtube or em eath entertainment website,True,True,True,19.992,pretrain
3010121_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3010121_en_35_28_105.wav,@e i use internet so much for cha- chatting with my friends and @e to search @e information @e ,e i use internet so much for cha chatting with my friends and e to search e information e,True,True,True,19.9836875,pretrain
3030110_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3030110_en_35_28_105.wav,yes @breath @bkg ,yes eath,True,True,True,19.9836875,pretrain
3070118_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3070118_en_35_28_105.wav,so i use i normally use a lot of internet like just to see films or to use social networks as instagram facebook and snapchat and not for other things yes for school but ,so i use i normally use a lot of internet like just to see films or to use social networks as instagram facebook and snapchat and not for other things yes for school but,True,True,True,19.992,pretrain
3040104_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3040104_en_35_28_105.wav,i use internet for school and @e alway- and sometimes i play or watching video on youtube @ns @bkg ,i use internet for school and e alway and sometimes i play or watching video on youtube,True,True,True,20.0881875,pretrain
3020106_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3020106_en_35_28_105.wav,i use internet for watched dragonball super @laugh and a lot of @e <unk-it> and @m ,i use internet for watched dragonball super and a lot of e <unk> and m,True,True,True,19.992,pretrain
3060102_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3060102_en_35_28_105.wav,@em like using social network or @em like whatsapp or instagram but i reduce to use them in this day because i must study and it ,em like using social network or em like whatsapp or instagram but i reduce to use them in this day because i must study and it,True,True,True,19.992,pretrain
3010125_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3010125_en_35_28_105.wav,i use internet @e a lot @laugh because i love surf in internet @breath <unk-de> ,i use internet e a lot because i love surf in internet eath <unk>,True,True,True,19.9836875,pretrain
3040113_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3040113_en_35_28_105.wav,@voice @cough i use internet ,<unk> i use internet,True,True,True,19.9836875,pretrain
3060111_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3060111_en_35_28_105.wav,i use internet to search for information that i use for school or to search for something that i don't know or also for social networks and youtube to watch video on youtube ,i use internet to search for information that i use for school or to search for something that i don't know or also for social networks and youtube to watch video on youtube,True,True,True,19.992,pretrain
3010116_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3010116_en_35_28_105.wav,@e i use to surf in internet i use to play game i use to look video and to know new gossip ov- obviously ,e i use to surf in internet i use to play game i use to look video and to know new gossip ov obviously,True,True,True,20.0881875,pretrain
3030114_en_35_28_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_105/3030114_en_35_28_105.wav,@bkg i use the internet when i do my homework or i chat with my friend and @voice @bkg ,i use the internet when i do my homework or i chat with my friend and <unk>,True,True,True,19.9836875,pretrain
3050108_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3050108_en_35_28_101.wav,my favourite tv channel is mtv because i like listening to music and listen to my favourite song and ,my favourite tv channel is mtv because i like listening to music and listen to my favourite song and,True,True,True,19.9836875,pretrain
3010113_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010113_en_35_28_101.wav,tv channel i- are @em @e simpson because @e there are funny ,tv channel i are em e simpson because e there are funny,True,True,True,19.9836875,pretrain
3020112_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020112_en_35_28_101.wav,@sil ,,True,False,False,20.064,ignore
3020103_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020103_en_35_28_101.wav,my favourite channel is @e <unk-it> because @e on this channel @e you can see films @e all you want @e there is @e ,my favourite channel is e <unk> because e on this channel e you can see films e all you want e there is e,True,True,True,20.064,pretrain
3020116_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020116_en_35_28_101.wav,whats my favourite <unk-it> @voice @laugh @em my favourite <unk-it> my favourite tv ,whats my favourite <unk> <unk> em my favourite <unk> my favourite tv,True,True,True,20.064,pretrain
3060103_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3060103_en_35_28_101.wav,tv channel is @e the sport @e sport programs because i- i like @e i like the sport and i love for example football @breath ,tv channel is e the sport e sport programs because i i like e i like the sport and i love for example football eath,True,True,True,20.064,pretrain
3010108_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010108_en_35_28_101.wav,-y favourite tv channel is @e x factor because the the people song singing a beautiful song <unk-it> ,y favourite tv channel is e x factor because the the people song singing a beautiful song <unk>,True,True,True,20.0881875,pretrain
3030106_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030106_en_35_28_101.wav,my prefer tv channel is the because ,my prefer tv channel is the because,True,True,True,20.064,pretrain
3050111_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3050111_en_35_28_101.wav,@ns my favourite tv channel is @e the sports because my favourite sport is football i like to watch it @e on saturdays when they play games and i like the the first channel also because i watch the ,my favourite tv channel is e the sports because my favourite sport is football i like to watch it e on saturdays when they play games and i like the the first channel also because i watch the,True,True,True,19.9836875,pretrain
3030113_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030113_en_35_28_101.wav,i don't watch tv i usually use internet watch dvd's or other films watch no tv @bkg ,i don't watch tv i usually use internet watch dvd's or other films watch no tv,True,True,True,19.9836875,pretrain
3010124_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010124_en_35_28_101.wav,my favourite tv channel is real time because the programs are very interesting interesting <unk-it> and @e ,my favourite tv channel is real time because the programs are very interesting interesting <unk> and e,True,True,True,19.9836875,pretrain
3010106_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010106_en_35_28_101.wav,my best tv channel @em <unk-de> @m real time because @e her program @e it's very funny and i and then ,my best tv channel em <unk> m real time because e her program e it's very funny and i and then,True,True,True,20.0881875,pretrain
3020105_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020105_en_35_28_101.wav,@bkg my favourite tv channel @laugh sky <unk-it> @o because <unk-it> @m x-factor masterchef @laugh ,my favourite tv channel sky <unk> o because <unk> m x factor masterchef,True,True,True,20.064,pretrain
3020110_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020110_en_35_28_101.wav,my favourite tv chal- channel is @voice sky and sky one because you can see all program like x factor and talent show and @em there's very lot of @m choosi- ,my favourite tv chal channel is <unk> sky and sky one because you can see all program like x factor and talent show and em there's very lot of m choosi,True,True,True,19.992,pretrain
3010102_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010102_en_35_28_101.wav,my favourite tv channel is @a @laugh @voice @a <unk-it> because @e ,my favourite tv channel is a <unk> a <unk> because e,True,True,True,19.9836875,pretrain
3030117_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030117_en_35_28_101.wav,my favourite tv channel is @em mtv because i like @em geordie shore ,my favourite tv channel is em mtv because i like em geordie shore,True,True,True,19.9836875,pretrain
3050115_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3050115_en_35_28_101.wav,@bkg my favourite tv channel is vampire diaries because @ns i like the vampire @breath ,my favourite tv channel is vampire diaries because i like the vampire eath,True,True,True,20.0881875,pretrain
3060108_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3060108_en_35_28_101.wav,my favourite tv channel is mtv music because there i can listen to a lot of kind of music and i love music and i like it ,my favourite tv channel is mtv music because there i can listen to a lot of kind of music and i love music and i like it,True,True,True,19.992,pretrain
3010105_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010105_en_35_28_101.wav,@voice i like <unk-it> @laugh ,<unk> i like <unk>,True,True,True,19.9836875,pretrain
3030103_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030103_en_35_28_101.wav,my favourite tv channel is @em is @bkg italia uno because there are too many films my favourite films ,my favourite tv channel is em is italia uno because there are too many films my favourite films,True,True,True,20.0881875,pretrain
3050110_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3050110_en_35_28_101.wav,i don't have a favourite tv channel i like watching everything @bkg ,i don't have a favourite tv channel i like watching everything,True,True,True,19.9836875,pretrain
3020113_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020113_en_35_28_101.wav,favourite tv channel is @e <unk-it> because here i can see @m a lots of program @ns ,favourite tv channel is e <unk> because here i can see m a lots of program,True,True,True,19.992,pretrain
3010110_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010110_en_35_28_101.wav,my favourite tv channel is simpson why it was very fun and @ns <unk-it> ,my favourite tv channel is simpson why it was very fun and <unk>,True,True,True,20.0881875,pretrain
3020108_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020108_en_35_28_101.wav,tv channel is boing @e no is is dmax because there is a very very intera- <unk> program an ,tv channel is boing e no is is dmax because there is a very very intera unk program an,True,True,True,19.992,pretrain
3030107_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030107_en_35_28_101.wav,my favourite channel is simpson because they they are very sun very funny ,my favourite channel is simpson because they they are very sun very funny,True,True,True,19.9836875,pretrain
3050114_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3050114_en_35_28_101.wav,i haven't a favourite channel because i i don't see television @bkg ,i haven't a favourite channel because i i don't see television,True,True,True,19.9836875,pretrain
3010118_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010118_en_35_28_101.wav,@laugh <unk-it> 'cause i don't know @laugh <unk-it> ,<unk> 'cause i don't know <unk>,True,True,True,20.2710625,pretrain
3030116_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030116_en_35_28_101.wav,my favourite tv channel is dmax because @em she it's full of tv program in alaska ,my favourite tv channel is dmax because em she it's full of tv program in alaska,True,True,True,19.992,pretrain
3060102_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3060102_en_35_28_101.wav,tv channel is x-factor and no x-factor is yes the channel of x-factor i like it because his i like because i like music and all the things like this and ,tv channel is x factor and no x factor is yes the channel of x factor i like it because his i like because i like music and all the things like this and,True,True,True,19.992,pretrain
3020106_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020106_en_35_28_101.wav,@e my favourite tv channel is full metal alchimist and @e he's a anime <unk-de> a- and @em @laugh and @e in this anime ,e my favourite tv channel is full metal alchimist and e he's a anime <unk> a and em and e in this anime,True,True,True,20.064,pretrain
3010125_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010125_en_35_28_101.wav,don't have a favourite channel @laugh i don't like tv @ns ,don't have a favourite channel i don't like tv,True,True,True,20.0881875,pretrain
3010116_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010116_en_35_28_101.wav,@m my favourite tv chal- @e channel is real time because there is a lot of gossip and @e i don't know because i have mon- a lot of time to see te- television ,m my favourite tv chal e channel is real time because there is a lot of gossip and e i don't know because i have mon a lot of time to see te television,True,True,True,19.9836875,pretrain
3030114_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030114_en_35_28_101.wav,@breath i like @em serial program in tv and @em ,eath i like em serial program in tv and em,True,True,True,20.0881875,pretrain
3010103_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010103_en_35_28_101.wav,my my favourite tv channel is probably mtv because you can see you can watch a lot of different types of shows and there are for teenaged people or for i mean for everyone if you want ,my my favourite tv channel is probably mtv because you can see you can watch a lot of different types of shows and there are for teenaged people or for i mean for everyone if you want,True,True,True,19.9836875,pretrain
3020102_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3020102_en_35_28_101.wav,@ns i haven't got a favourite tv channel @breath but i prefer @e channel for culture and entertain- ,i haven't got a favourite tv channel eath but i prefer e channel for culture and entertain,True,True,True,19.992,pretrain
3010121_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010121_en_35_28_101.wav,my favourite tv channel is @em fox crime because crime i like so much crime and so fox crime it's my favouri- ,my favourite tv channel is em fox crime because crime i like so much crime and so fox crime it's my favouri,True,True,True,19.9836875,pretrain
3010112_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3010112_en_35_28_101.wav, <unk-it> @e i- <unk-de> @laugh <unk-it> ,<unk> e i <unk> <unk>,True,True,True,20.0881875,pretrain
3030110_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030110_en_35_28_101.wav,i prefer tv channel is channel because in the the tv channel there are a lot of interesting things ,i prefer tv channel is channel because in the the tv channel there are a lot of interesting things,True,True,True,19.9836875,pretrain
3030109_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3030109_en_35_28_101.wav,@voice ,<unk>,True,False,False,19.992,ignore
3050107_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3050107_en_35_28_101.wav,my favourite @e tv ch- @e my favourite is dmax because @e i like the the tv programs ,my favourite e tv ch e my favourite is dmax because e i like the the tv programs,True,True,True,19.9836875,pretrain
3060106_en_35_28_101,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_35_28_101/3060106_en_35_28_101.wav,i don't a favourite tv channel but i like @e the <unk-it> tv channel because @e there is masterchef and i also @e like @e <unk-it> or stuff like that because i like food channel and ,i don't a favourite tv channel but i like e the <unk> tv channel because e there is masterchef and i also e like e <unk> or stuff like that because i like food channel and,True,True,True,20.04,pretrain
2080106_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080106_en_6_8_105.wav,bye bye @voice ,bye bye <unk>,True,True,True,9.9526875,finetune
2070107_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2070107_en_6_8_105.wav,bye ,bye,True,True,True,10.008,finetune
2050109_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2050109_en_6_8_105.wav,-ye bye @voice bye bye bye by- ,ye bye <unk> bye bye bye by,True,True,True,10.008,finetune
2040119_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2040119_en_6_8_105.wav,bye @breath bye bye @ns @voice @m bye by- ,bye eath bye bye <unk> m bye by,True,True,True,10.008,finetune
2020319_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020319_en_6_8_105.wav,@voice bye bye bye @breath ,<unk> bye bye bye eath,True,True,True,10.008,finetune
2070116_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2070116_en_6_8_105.wav,@sil ,,True,False,False,10.008,ignore
2020418_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020418_en_6_8_105.wav,@voice thank you bye @breath @cough thank you bye ,<unk> thank you bye eath thank you bye,True,True,True,10.0571875,finetune
2020104_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020104_en_6_8_105.wav,@voice @breath bye @breath ,<unk> eath bye eath,True,True,True,10.008,finetune
2010303_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010303_en_6_8_105.wav,bye @cough bye bye bye bye bye ,bye bye bye bye bye bye,True,True,True,10.008,finetune
2040120_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2040120_en_6_8_105.wav,thank you bye @voice ,thank you bye <unk>,True,True,True,10.008,finetune
2020122_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020122_en_6_8_105.wav,@voice bye bye goodbye @voice ,<unk> bye bye goodbye <unk>,True,True,True,10.008,finetune
2010204_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010204_en_6_8_105.wav,thank you thank you ,thank you thank you,True,True,True,10.08,finetune
2020320_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020320_en_6_8_105.wav,@voice bye bye thank you bye bye ,<unk> bye bye thank you bye bye,True,True,True,10.08,finetune
2020311_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020311_en_6_8_105.wav,@voice thank you and you @breath ,<unk> thank you and you eath,True,True,True,10.0571875,finetune
2080209_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080209_en_6_8_105.wav,bye goodbye @ns ,bye goodbye,True,True,True,10.0571875,finetune
2080119_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080119_en_6_8_105.wav,bye bye <unk-it> @laugh @voice ,bye bye <unk> <unk>,True,True,True,9.9526875,finetune
2010109_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010109_en_6_8_105.wav,bye bye thank you ,bye bye thank you,True,True,True,10.008,finetune
2030107_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2030107_en_6_8_105.wav,@voice bye bye bye good morning bye bye bye bye bye <unk-it> ,<unk> bye bye bye good morning bye bye bye bye bye <unk>,True,True,True,10.008,finetune
2070103_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2070103_en_6_8_105.wav,bye bye @ voice <unk-it> @bkg ,bye bye voice <unk>,True,True,True,10.008,finetune
2010307_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010307_en_6_8_105.wav,@ns @cough bye bye thank you bye bye @ns bye b- bye bye bye goodbye ,bye bye thank you bye bye bye b bye bye bye goodbye,True,True,True,10.008,finetune
2020108_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020108_en_6_8_105.wav,-ye @voice @breath ,ye <unk> eath,True,True,True,10.008,finetune
2060104_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2060104_en_6_8_105.wav,@sil ,,True,False,False,10.008,ignore
2040106_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2040106_en_6_8_105.wav,-ye @ns @breath ,ye eath,True,True,True,10.008,finetune
2010208_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010208_en_6_8_105.wav,-a bye @laugh bye ,a bye bye,True,True,True,10.008,finetune
2070121_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2070121_en_6_8_105.wav,bye bye @laugh ,bye bye,True,True,True,10.008,finetune
2010118_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010118_en_6_8_105.wav,bye @breath see you <unk-de> ,bye eath see you <unk>,True,True,True,10.08,finetune
2030116_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2030116_en_6_8_105.wav,bye bye see you tomorrow @voice @cough ,bye bye see you tomorrow <unk>,True,True,True,9.9526875,finetune
2010316_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2010316_en_6_8_105.wav,-dbye sir @ns ,dbye sir,True,True,True,10.008,finetune
2020117_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020117_en_6_8_105.wav,goodbye @ns @voice ,goodbye <unk>,True,True,True,10.008,finetune
2060113_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2060113_en_6_8_105.wav,bye bye ,bye bye,True,True,True,10.008,finetune
2080111_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080111_en_6_8_105.wav,-nk you bye <unk-de> ,nk you bye <unk>,True,True,True,9.9526875,finetune
2020414_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020414_en_6_8_105.wav,-ye @voice @breath <unk-it> ,ye <unk> eath <unk>,True,True,True,10.008,finetune
2020216_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2020216_en_6_8_105.wav,bye @breath <unk-it> @e @laugh <unk-it> @laugh ,bye eath <unk> e <unk>,True,True,True,10.008,finetune
2080210_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080210_en_6_8_105.wav,bye bye @laugh <unk> ,bye bye unk,True,True,True,10.0571875,finetune
2080207_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080207_en_6_8_105.wav,-elcome @eh welcome @breath @voice ,elcome eh welcome eath <unk>,True,True,True,9.9526875,finetune
2080117_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2080117_en_6_8_105.wav,bye @voice ,bye <unk>,True,True,True,10.0571875,finetune
2040122_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2040122_en_6_8_105.wav,bye bye bye bye <unk-it> thank you thank you <unk-it> @laugh @voice @ns ,bye bye bye bye <unk> thank you thank you <unk> <unk>,True,True,True,10.008,finetune
2030105_en_6_8_105,/srv/scratch/chacmod/TLT/Dataset/TLT2020challenge/audio/TLT2017train/en_6_8_105/2030105_en_6_8_105.wav,bye @ns bye bye ,bye bye bye,True,True,True,10.0571875,finetune
