recordingID,filepath,transcription_original,transcription_clean,transcribed,has_audio_file,has_speech_in_audio,duration,spkr_id,usable,set
myst_990023_2008-19-05_00-00-00_MS_4.2_098,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990023/myst_990023_2008-19-05_00-00-00_MS_4.2/myst_990023_2008-19-05_00-00-00_MS_4.2_098.wav,"YES
",yes,True,True,True,1.4909999999999999,990023,True,finetune
myst_004013_2014-01-28_08-38-57_EE_3.3_023,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004013/myst_004013_2014-01-28_08-38-57_EE_3.3/myst_004013_2014-01-28_08-38-57_EE_3.3_023.wav,"It’s showing us what has magnetism in it and is attracting to other magnet
",it's showing us what has magnetism in it and is attracting to other magnet,True,True,True,11.030625,004013,True,finetune
myst_012201_2015-01-23_12-41-34_EE_5.1_005,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012201/myst_012201_2015-01-23_12-41-34_EE_5.1/myst_012201_2015-01-23_12-41-34_EE_5.1_005.wav,"it bounces off
",it bounces off,True,True,True,2.2180625,012201,True,finetune
myst_997690_2010-13-12_00-00-00_ME_1.1_012,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997690/myst_997690_2010-13-12_00-00-00_ME_1.1/myst_997690_2010-13-12_00-00-00_ME_1.1_012.wav,"<BREATH> W UM WE HAVE OBSERVED HOW IT CONNECTS TO THINGS AND HOW IT CAN STICK TO OTHER THINGS THAT ARE MAGNETIC
",w um we have observed how it connects to things and how it can stick to other things that are magnetic,True,True,True,9.892000000000001,997690,True,finetune
myst_002030_2014-03-11_12-55-24_LS_2.1_039,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-11_12-55-24_LS_2.1/myst_002030_2014-03-11_12-55-24_LS_2.1_039.wav,"yes they might because their shelter might keep away predators for the plant so it won't get eaten
",yes they might because their shelter might keep away predators for the plant so it won't get eaten,True,True,True,10.176875,002030,True,finetune
myst_005016_2014-02-03_09-44-56_MX_1.3_022,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-02-03_09-44-56_MX_1.3/myst_005016_2014-02-03_09-44-56_MX_1.3_022.wav,"What is a sieve
",what is a sieve,True,True,True,1.5824375,005016,True,finetune
myst_990052_2008-06-05_00-00-00_MS_3.1_072,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990052/myst_990052_2008-06-05_00-00-00_MS_3.1/myst_990052_2008-06-05_00-00-00_MS_3.1_072.wav,"NO
",no,True,True,True,0.5920000000000001,990052,True,finetune
myst_990044_2008-09-05_00-00-00_MS_3.3_058,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990044/myst_990044_2008-09-05_00-00-00_MS_3.3/myst_990044_2008-09-05_00-00-00_MS_3.3_058.wav,"UM WE FEL WE TRIED TO FIND OUT HOW MUCH OUR CUPS COULD HANDLE AND UM
",um we fel we tried to find out how much our cups could handle and um,True,True,True,12.014000000000001,990044,True,finetune
myst_002033_2014-02-28_09-39-02_LS_1.1_028,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002033/myst_002033_2014-02-28_09-39-02_LS_1.1/myst_002033_2014-02-28_09-39-02_LS_1.1_028.wav,"can you repeat that please
",can you repeat that please,True,True,True,1.5765,002033,True,finetune
myst_002118_2014-03-12_12-08-55_LS_2.1_034,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002118/myst_002118_2014-03-12_12-08-55_LS_2.1/myst_002118_2014-03-12_12-08-55_LS_2.1_034.wav,"definitely
",definitely,True,True,True,2.0106875,002118,True,finetune
myst_990008_2008-09-05_00-00-00_ME_2.3_140,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990008/myst_990008_2008-09-05_00-00-00_ME_2.3/myst_990008_2008-09-05_00-00-00_ME_2.3_140.wav,"I JUST RE RE
",i just re re,True,True,True,2.9410000000000003,990008,True,finetune
myst_002105_2014-03-21_08-10-38_LS_2.3_043,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002105/myst_002105_2014-03-21_08-10-38_LS_2.3/myst_002105_2014-03-21_08-10-38_LS_2.3_043.wav,"breaks in to little pieces
",breaks in to little pieces,True,True,True,1.87925,002105,True,finetune
myst_013033_2013-12-11_13-31-57_EE_2.1_015,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013033/myst_013033_2013-12-11_13-31-57_EE_2.1/myst_013033_2013-12-11_13-31-57_EE_2.1_015.wav,"it must go through the filament to create light and that is
",it must go through the filament to create light and that is,True,True,True,7.7410625,013033,True,finetune
myst_990083_2008-07-05_00-00-00_MS_3.1_084,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990083/myst_990083_2008-07-05_00-00-00_MS_3.1/myst_990083_2008-07-05_00-00-00_MS_3.1_084.wav,"I DON'T KNOW
",i don't know,True,True,True,1.0859999999999999,990083,True,finetune
myst_996725_2011-27-01_00-00-00_MS_4.1_008,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996725/myst_996725_2011-27-01_00-00-00_MS_4.1/myst_996725_2011-27-01_00-00-00_MS_4.1_008.wav,"TO SEE HOW HOT COLD OR WARM SOMETHING IS
",to see how hot cold or warm something is,True,True,True,4.723,996725,True,finetune
myst_022219_2014-11-14_11-06-04_LS_1.1_006,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022219/myst_022219_2014-11-14_11-06-04_LS_1.1/myst_022219_2014-11-14_11-06-04_LS_1.1_006.wav,"interacting parts that work together to make us move
",interacting parts that work together to make us move,True,True,True,4.775125,022219,True,finetune
myst_007240_2014-11-19_11-10-20_MX_4.1_011,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007240/myst_007240_2014-11-19_11-10-20_MX_4.1/myst_007240_2014-11-19_11-10-20_MX_4.1_011.wav,"On you mixed two solids together and it's just or else mixed at the bottom of the cup and doesn't do anything because there's no water
",on you mixed two solids together and it's just or else mixed at the bottom of the cup and doesn't do anything because there's no water,True,True,True,10.496625,007240,True,finetune
myst_996416_2009-11-09_00-00-00_VB_1.3_005,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996416/myst_996416_2009-11-09_00-00-00_VB_1.3/myst_996416_2009-11-09_00-00-00_VB_1.3_005.wav,"Y AXIS IS AT THE BOTTOM AND THE X AXIS IS AT THE TOP
",y axis is at the bottom and the x axis is at the top,True,True,True,3.5439999999999996,996416,True,finetune
myst_990068_2008-19-05_00-00-00_MS_4.2_050,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990068/myst_990068_2008-19-05_00-00-00_MS_4.2/myst_990068_2008-19-05_00-00-00_MS_4.2_050.wav,"YEAH IT WENT WAY WAY DOWN IT WENT IT WAS LIKE AT EIGHT
",yeah it went way way down it went it was like at eight,True,True,True,4.7,990068,True,finetune
myst_996724_2011-12-01_00-00-00_MS_1.2_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996724/myst_996724_2011-12-01_00-00-00_MS_1.2/myst_996724_2011-12-01_00-00-00_MS_1.2_001.wav,"GOOD HOW ARE YOU I'M VERY GOOD HOW ARE YOU
",good how are you i'm very good how are you,True,True,True,2.638,996724,True,finetune
myst_002026_2014-02-28_12-57-01_LS_1.3_033,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002026/myst_002026_2014-02-28_12-57-01_LS_1.3/myst_002026_2014-02-28_12-57-01_LS_1.3_033.wav,"it is a decomposer it eats decaying or decayed plants or animals
",it is a decomposer it eats decaying or decayed plants or animals,True,True,True,5.756875,002026,True,finetune
myst_990045_2008-07-05_00-00-00_MS_3.1_098,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990045/myst_990045_2008-07-05_00-00-00_MS_3.1/myst_990045_2008-07-05_00-00-00_MS_3.1_098.wav,"LIKE SEVEN HUNDRED MILLILITERS SIX HUNDRED MILLILITERS
",like seven hundred milliliters six hundred milliliters,True,True,True,4.29,990045,True,finetune
myst_007090_2014-02-04_12-57-18_EE_1.1_011,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007090/myst_007090_2014-02-04_12-57-18_EE_1.1/myst_007090_2014-02-04_12-57-18_EE_1.1_011.wav,"Will not light up
",will not light up,True,True,True,1.285125,007090,True,finetune
myst_995301_2009-01-04_00-00-00_ME_4.1_019,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995301/myst_995301_2009-01-04_00-00-00_ME_4.1/myst_995301_2009-01-04_00-00-00_ME_4.1_019.wav,"BYE MARNEY
",bye marney,True,True,True,1.255,995301,True,finetune
myst_018206_2014-09-18_15-26-54_LS_1.1_005,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018206/myst_018206_2014-09-18_15-26-54_LS_1.1/myst_018206_2014-09-18_15-26-54_LS_1.1_005.wav,"they're all organisms
",they're all organisms,True,True,True,2.8530625,018206,True,finetune
myst_997250_2008-15-12_00-00-00_ME_3.1_014,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997250/myst_997250_2008-15-12_00-00-00_ME_3.1/myst_997250_2008-15-12_00-00-00_ME_3.1_014.wav,"UM FROM IF IT GOES FROM THE POSITIVE TO THE NEGATIVE SIDE WELL IT WON'T REALLY DO ANYTHING <BREATH> UM WELL UH <BREATH> WAIT
",um from if it goes from the positive to the negative side well it won't really do anything um well uh wait,True,True,True,11.652000000000001,997250,True,finetune
myst_997286_2008-08-12_00-00-00_ME_2.2_041,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997286/myst_997286_2008-08-12_00-00-00_ME_2.2/myst_997286_2008-08-12_00-00-00_ME_2.2_041.wav,"YEAH
",yeah,True,True,True,0.726,997286,True,finetune
myst_988440_2009-03-11_00-00-00_VB_1.2_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/988440/myst_988440_2009-03-11_00-00-00_VB_1.2/myst_988440_2009-03-11_00-00-00_VB_1.2_001.wav,"PRETTY GOOD
",pretty good,True,True,True,1.577,988440,True,finetune
myst_995738_2011-03-03_00-00-00_ME_4.1_030,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995738/myst_995738_2011-03-03_00-00-00_ME_4.1/myst_995738_2011-03-03_00-00-00_ME_4.1_030.wav,"I HAVE NO IDEA
",i have no idea,True,True,True,3.517,995738,True,finetune
myst_997236_2008-08-12_00-00-00_ME_2.1_059,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997236/myst_997236_2008-08-12_00-00-00_ME_2.1/myst_997236_2008-08-12_00-00-00_ME_2.1_059.wav,"SORRY
",sorry,True,True,True,0.713,997236,True,finetune
myst_007083_2014-02-05_12-26-52_EE_1.1_005,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007083/myst_007083_2014-02-05_12-26-52_EE_1.1/myst_007083_2014-02-05_12-26-52_EE_1.1_005.wav,"The wires +um+ if you put them into the battery- they were +um+ you make to transfer the energy
",the wires um if you put them into the battery they were um you make to transfer the energy,True,True,True,7.938375,007083,True,finetune
myst_990008_2008-09-05_00-00-00_ME_2.3_058,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990008/myst_990008_2008-09-05_00-00-00_ME_2.3/myst_990008_2008-09-05_00-00-00_ME_2.3_058.wav,"THE D CELL
",the d cell,True,True,True,0.9009999999999999,990008,True,finetune
myst_002016_2014-03-10_13-49-17_LS_2.1_009,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002016/myst_002016_2014-03-10_13-49-17_LS_2.1/myst_002016_2014-03-10_13-49-17_LS_2.1_009.wav,"well if yeast
",well if yeast,True,True,True,5.1835625,002016,True,finetune
myst_002126_2014-04-18_13-19-56_LS_3.3_009,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002126/myst_002126_2014-04-18_13-19-56_LS_3.3/myst_002126_2014-04-18_13-19-56_LS_3.3_009.wav,"your body parts
",your body parts,True,True,True,2.2595,002126,True,finetune
myst_996408_2009-14-09_00-00-00_VB_1.3_016,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996408/myst_996408_2009-14-09_00-00-00_VB_1.3/myst_996408_2009-14-09_00-00-00_VB_1.3_016.wav,"THE GRAPH HAS LIKE
",the graph has like,True,True,True,3.053,996408,True,finetune
myst_004012_2013-12-02_10-21-20_EE_1.3_009,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004012/myst_004012_2013-12-02_10-21-20_EE_1.3/myst_004012_2013-12-02_10-21-20_EE_1.3_009.wav,"It is an open circuit because the wood cannot bridge it
",it is an open circuit because the wood cannot bridge it,True,True,True,2.92475,004012,True,finetune
myst_996411_2009-30-09_00-00-00_VB_3.4_007,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996411/myst_996411_2009-30-09_00-00-00_VB_3.4/myst_996411_2009-30-09_00-00-00_VB_3.4_007.wav,"THERE'S NO LABELS
",there's no labels,True,True,True,1.82,996411,True,finetune
myst_986620_2010-09-04_00-00-00_WA_2.3_007,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/986620/myst_986620_2010-09-04_00-00-00_WA_2.3/myst_986620_2010-09-04_00-00-00_WA_2.3_007.wav,"IT FEELS COLD
",it feels cold,True,True,True,5.398,986620,True,finetune
myst_007244_2014-10-02_07-53-37_MX_1.3_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007244/myst_007244_2014-10-02_07-53-37_MX_1.3/myst_007244_2014-10-02_07-53-37_MX_1.3_001.wav,"Good
",good,True,True,True,1.21875,007244,True,finetune
myst_002292_2015-05-07_09-27-19_LS_3.4_020,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002292/myst_002292_2015-05-07_09-27-19_LS_3.4/myst_002292_2015-05-07_09-27-19_LS_3.4_020.wav,"The right side of the heart is connected to the veins which give blood to the heart and then the left side of the heart is connected to the arteries which give away the blood which take away the blood
",the right side of the heart is connected to the veins which give blood to the heart and then the left side of the heart is connected to the arteries which give away the blood which take away the blood,True,True,True,14.2684375,002292,True,finetune
myst_996705_2011-25-01_00-00-00_MS_3.2_003,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996705/myst_996705_2011-25-01_00-00-00_MS_3.2/myst_996705_2011-25-01_00-00-00_MS_3.2_003.wav,"WHAT CUP
",what cup,True,True,True,1.798,996705,True,finetune
myst_990067_2008-05-05_00-00-00_MS_2.3_074,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990067/myst_990067_2008-05-05_00-00-00_MS_2.3/myst_990067_2008-05-05_00-00-00_MS_2.3_074.wav,"YUP
",yup,True,True,True,0.552,990067,True,finetune
myst_997272_2009-22-01_00-00-00_ME_3.3_021,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2009-22-01_00-00-00_ME_3.3/myst_997272_2009-22-01_00-00-00_ME_3.3_021.wav,"YES
",yes,True,True,True,0.997,997272,True,finetune
myst_002123_2014-02-27_09-12-18_LS_1.1_024,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002123/myst_002123_2014-02-27_09-12-18_LS_1.1/myst_002123_2014-02-27_09-12-18_LS_1.1_024.wav,"the biosphere is full of animals that are are part of the ecosystem that work together to make a food chain
",the biosphere is full of animals that are are part of the ecosystem that work together to make a food chain,True,True,True,6.885625,002123,True,finetune
myst_002033_2014-03-04_11-41-37_LS_1.3_023,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002033/myst_002033_2014-03-04_11-41-37_LS_1.3/myst_002033_2014-03-04_11-41-37_LS_1.3_023.wav,"fish
",fish,True,True,True,1.6424375,002033,True,finetune
myst_013023_2014-05-05_14-06-58_LS_2.1_039,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-05_14-06-58_LS_2.1/myst_013023_2014-05-05_14-06-58_LS_2.1_039.wav,"their plant make does not need a shelter like a human does
",their plant make does not need a shelter like a human does,True,True,True,4.528125,013023,True,finetune
myst_012030_2014-03-10_13-13-13_SRL_2.2_017,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012030/myst_012030_2014-03-10_13-13-13_SRL_2.2/myst_012030_2014-03-10_13-13-13_SRL_2.2_017.wav,"the water is flowing really fast during a flood and normal it is going slow compared (()) (()) normal
",the water is flowing really fast during a flood and normal it is going slow compared normal,True,True,True,12.803875,012030,True,finetune
myst_990503_2010-10-02_00-00-00_WA_3.3_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990503/myst_990503_2010-10-02_00-00-00_WA_3.3/myst_990503_2010-10-02_00-00-00_WA_3.3_001.wav,"GO GOOD THANK YOU
",go good thank you,True,True,True,3.1830000000000003,990503,True,finetune
myst_990036_2008-24-04_00-00-00_MS_1.3_016,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990036/myst_990036_2008-24-04_00-00-00_MS_1.3/myst_990036_2008-24-04_00-00-00_MS_1.3_016.wav,"FIRST WE MEASURED WITH STRAWS AND THEN WE MEASURED WITH PAPER METERS
",first we measured with straws and then we measured with paper meters,True,True,True,7.604,990036,True,finetune
myst_990056_2008-06-05_00-00-00_MS_3.1_164,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990056/myst_990056_2008-06-05_00-00-00_MS_3.1/myst_990056_2008-06-05_00-00-00_MS_3.1_164.wav,"WHATEVER WE WANTED TO ESTIMATE IT IN
",whatever we wanted to estimate it in,True,True,True,2.659,990056,True,finetune
myst_995741_2011-17-02_00-00-00_ME_2.3_020,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995741/myst_995741_2011-17-02_00-00-00_ME_2.3/myst_995741_2011-17-02_00-00-00_ME_2.3_020.wav,"WE UH HOLD ON REP
",we uh hold on rep,True,True,True,4.515,995741,True,finetune
myst_990031_2008-19-05_00-00-00_MS_4.2_090,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990031/myst_990031_2008-19-05_00-00-00_MS_4.2/myst_990031_2008-19-05_00-00-00_MS_4.2_090.wav,"RULERS
",rulers,True,True,True,1.82,990031,True,finetune
myst_002268_2015-05-13_08-38-28_LS_4.1_003,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002268/myst_002268_2015-05-13_08-38-28_LS_4.1/myst_002268_2015-05-13_08-38-28_LS_4.1_003.wav,"Senses
",senses,True,True,True,1.2824375,002268,True,finetune
myst_990007_2008-09-05_00-00-00_ME_2.3_090,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990007/myst_990007_2008-09-05_00-00-00_ME_2.3/myst_990007_2008-09-05_00-00-00_ME_2.3_090.wav,"TOOK ONLY GONNA HOLD LIKE WELL WE GOT IT TO HOLD TWENTY ONE YEAH
",took only gonna hold like well we got it to hold twenty one yeah,True,True,True,8.0,990007,True,finetune
myst_012001_2014-03-10_12-06-41_SRL_3.2_029,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2014-03-10_12-06-41_SRL_3.2/myst_012001_2014-03-10_12-06-41_SRL_3.2_029.wav,"their strength
",their strength,True,True,True,2.6594375,012001,True,finetune
myst_990036_2008-24-04_00-00-00_MS_1.3_038,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990036/myst_990036_2008-24-04_00-00-00_MS_1.3/myst_990036_2008-24-04_00-00-00_MS_1.3_038.wav,"N MMM
",n mmm,True,True,True,1.165,990036,True,finetune
myst_022214_2015-01-21_11-04-23_LS_2.3_021,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022214/myst_022214_2015-01-21_11-04-23_LS_2.3/myst_022214_2015-01-21_11-04-23_LS_2.3_021.wav,"uh the parts of the human body which there are very very many of them uhm
",uh the parts of the human body which there are very very many of them uhm,True,True,True,8.376375,022214,True,finetune
myst_007256_2014-09-29_14-04-01_MX_1.2_038,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007256/myst_007256_2014-09-29_14-04-01_MX_1.2/myst_007256_2014-09-29_14-04-01_MX_1.2_038.wav,"Evaporate the water and you <noise> will have salt
",evaporate the water and you <unk> will have salt,True,True,True,3.8858125,007256,True,finetune
myst_997670_2011-10-02_00-00-00_ME_3.2_014,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997670/myst_997670_2011-10-02_00-00-00_ME_3.2/myst_997670_2011-10-02_00-00-00_ME_3.2_014.wav,"<BREATH> THE BLUE DOTS IS THE UM ENERGY OR THE ELECTRICITY GOING THROUGH THE WIRE THEN GOING THROUGH THE LIGHT BULB THEN COMING BACK THROUGH THE BATTERY
",the blue dots is the um energy or the electricity going through the wire then going through the light bulb then coming back through the battery,True,True,True,8.631,997670,True,finetune
myst_990054_2008-06-05_00-00-00_MS_3.1_012,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990054/myst_990054_2008-06-05_00-00-00_MS_3.1/myst_990054_2008-06-05_00-00-00_MS_3.1_012.wav,"I THINK YOU JUST LIKE UM
",i think you just like um,True,True,True,2.24,990054,True,finetune
myst_997230_2009-22-01_00-00-00_ME_4.3_016,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997230/myst_997230_2009-22-01_00-00-00_ME_4.3/myst_997230_2009-22-01_00-00-00_ME_4.3_016.wav,"IT WOULD MAKE IT PICK UP MORE ER ER WASHERS BECAUSE IT HAS MORE
",it would make it pick up more er er washers because it has more,True,True,True,7.654,997230,True,finetune
myst_007233_2014-09-29_14-05-07_MX_1.2_018,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007233/myst_007233_2014-09-29_14-05-07_MX_1.2/myst_007233_2014-09-29_14-05-07_MX_1.2_018.wav,"The mass is growing
",the mass is growing,True,True,True,1.6189375,007233,True,finetune
myst_002123_2014-02-27_09-12-18_LS_1.1_018,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002123/myst_002123_2014-02-27_09-12-18_LS_1.1/myst_002123_2014-02-27_09-12-18_LS_1.1_018.wav,"i think the biosphere is life or anything living
",i think the biosphere is life or anything living,True,True,True,3.9245625,002123,True,finetune
myst_996409_2009-07-10_00-00-00_VB_4.2_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996409/myst_996409_2009-07-10_00-00-00_VB_4.2/myst_996409_2009-07-10_00-00-00_VB_4.2_001.wav,"HI MARNIE
",hi marnie,True,True,True,1.239,996409,True,finetune
myst_007240_2015-02-09_11-34-24_LS_1.3_032,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007240/myst_007240_2015-02-09_11-34-24_LS_1.3/myst_007240_2015-02-09_11-34-24_LS_1.3_032.wav,"omnivores eat meat and plants
",omnivores eat meat and plants,True,True,True,4.54575,007240,True,finetune
myst_002121_2014-04-30_11-43-15_LS_4.2_030,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002121/myst_002121_2014-04-30_11-43-15_LS_4.2/myst_002121_2014-04-30_11-43-15_LS_4.2_030.wav,"there are geese flying in one picture there is a doctor hitting a girl's knee in the other picture and another picture and there's a dog catching a frisbee in another picture and there's a person touching a stove in the other picture and reacting
",there are geese flying in one picture there is a doctor hitting a girl's knee in the other picture and another picture and there's a dog catching a frisbee in another picture and there's a person touching a stove in the other picture and reacting,True,True,True,13.8625,002121,True,finetune
myst_004028_2013-12-12_10-14-27_EE_2.1_015,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004028/myst_004028_2013-12-12_10-14-27_EE_2.1/myst_004028_2013-12-12_10-14-27_EE_2.1_015.wav,"To flow through the battery and the wire and also it has to flow through the lightbulb
",to flow through the battery and the wire and also it has to flow through the lightbulb,True,True,True,5.2175625,004028,True,finetune
myst_989118_2008-24-07_00-00-00_ME_2.1_027,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/989118/myst_989118_2008-24-07_00-00-00_ME_2.1/myst_989118_2008-24-07_00-00-00_ME_2.1_027.wav,"SO YOU CAN ATTACH THE GREEN ONE AGAIN TO THE BATTERY AND YOU CONNE-
",so you can attach the green one again to the battery and you conne,True,True,True,8.911,989118,True,finetune
myst_997272_2008-15-12_00-00-00_ME_2.3_081,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2008-15-12_00-00-00_ME_2.3/myst_997272_2008-15-12_00-00-00_ME_2.3_081.wav,"MMM THE MOTOR WENT ON AND
",mmm the motor went on and,True,True,True,3.074,997272,True,finetune
myst_007255_2015-04-23_08-17-35_LS_4.2_007,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007255/myst_007255_2015-04-23_08-17-35_LS_4.2/myst_007255_2015-04-23_08-17-35_LS_4.2_007.wav,"The turtles hard shall helps is survived by <hum> helping it not get hurt
",the turtles hard shall helps is survived by helping it not get hurt,True,True,True,6.648,007255,True,finetune
myst_002127_2014-04-04_12-55-11_LS_3.1_008,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002127/myst_002127_2014-04-04_12-55-11_LS_3.1/myst_002127_2014-04-04_12-55-11_LS_3.1_008.wav,"this is a pinnate leaf
",this is a pinnate leaf,True,True,True,2.661375,002127,True,finetune
myst_996705_2011-25-01_00-00-00_MS_3.2_022,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996705/myst_996705_2011-25-01_00-00-00_MS_3.2/myst_996705_2011-25-01_00-00-00_MS_3.2_022.wav,"WHAT IS CAPACITY
",what is capacity,True,True,True,3.532,996705,True,finetune
myst_995532_2010-11-03_00-00-00_ME_4.2_029,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995532/myst_995532_2010-11-03_00-00-00_ME_4.2/myst_995532_2010-11-03_00-00-00_ME_4.2_029.wav,"TWENTY
",twenty,True,True,True,1.128,995532,True,finetune
myst_008049_2014-04-03_11-06-53_EE_1.1_004,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/008049/myst_008049_2014-04-03_11-06-53_EE_1.1/myst_008049_2014-04-03_11-06-53_EE_1.1_004.wav,"Battery is a
",battery is a,True,True,True,1.09375,008049,True,finetune
myst_014013_2014-02-10_13-38-04_MX_4.1_034,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/014013/myst_014013_2014-02-10_13-38-04_MX_4.1/myst_014013_2014-02-10_13-38-04_MX_4.1_034.wav,"on second thought no there is no reaction because it's not reacting
",on second thought no there is no reaction because it's not reacting,True,True,True,4.2795625,014013,True,finetune
