recordingID,filepath,transcription_original,transcription_clean,transcribed,has_audio_file,has_speech_in_audio,duration,spkr_id,usable,set
myst_996217_2008-13-11_00-00-00_MS_1.1_096,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996217/myst_996217_2008-13-11_00-00-00_MS_1.1/myst_996217_2008-13-11_00-00-00_MS_1.1_096.wav,"HMM WELL WE COULD MEASURE HOW FAR WE ARE TOGETHER AND THEN LAY DOWN FROM THERE AND KEEP GOING FROM THERE
",hmm well we could measure how far we are together and then lay down from there and keep going from there,True,True,True,10.677,996217,True,finetune
myst_013021_2014-05-22_12-24-20_LS_3.3_019,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013021/myst_013021_2014-05-22_12-24-20_LS_3.3/myst_013021_2014-05-22_12-24-20_LS_3.3_019.wav,"it's about expelling the c o two carbon dioxide and taking in the oxygen
",it's about expelling the c o two carbon dioxide and taking in the oxygen,True,True,True,5.995125,013021,True,finetune
myst_007083_2014-02-05_12-26-52_EE_1.1_016,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007083/myst_007083_2014-02-05_12-26-52_EE_1.1/myst_007083_2014-02-05_12-26-52_EE_1.1_016.wav,"This have a filament and it does have <side _ speech> there is the light bulb
",this have a filament and it does have <unk> there is the light bulb,True,True,True,5.311125,007083,True,finetune
myst_990041_2008-23-04_00-00-00_MS_1.2_022,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990041/myst_990041_2008-23-04_00-00-00_MS_1.2/myst_990041_2008-23-04_00-00-00_MS_1.2_022.wav,"TEN
",ten,True,True,True,0.612,990041,True,finetune
myst_022220_2014-12-01_12-02-32_LS_1.1_004,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022220/myst_022220_2014-12-01_12-02-32_LS_1.1/myst_022220_2014-12-01_12-02-32_LS_1.1_004.wav,"because they have different interacting parts
",because they have different interacting parts,True,True,True,2.751375,022220,True,finetune
myst_002030_2014-03-04_11-42-02_LS_1.3_037,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-04_11-42-02_LS_1.3/myst_002030_2014-03-04_11-42-02_LS_1.3_037.wav,"they are um decomposers so they eat something that is um dying or is dead
",they are um decomposers so they eat something that is um dying or is dead,True,True,True,8.453375,002030,True,finetune
myst_990501_2010-02-02_00-00-00_WA_2.1_026,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990501/myst_990501_2010-02-02_00-00-00_WA_2.1/myst_990501_2010-02-02_00-00-00_WA_2.1_026.wav,"WELL IF YOU COOL DOWN WATER IT'LL CONTRACT AND GET SMALLER AND IF YOU HEAT IT UP IT'LL GET REALLY UM A LOT BIGGER <BREATH>
",well if you cool down water it'll contract and get smaller and if you heat it up it'll get really um a lot bigger,True,True,True,12.454,990501,True,finetune
myst_990045_2008-02-05_00-00-00_MS_2.2_156,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990045/myst_990045_2008-02-05_00-00-00_MS_2.2/myst_990045_2008-02-05_00-00-00_MS_2.2_156.wav,"N MMM NO
",n mmm no,True,True,True,2.125,990045,True,finetune
myst_007075_2014-03-18_08-43-48_EE_2.1_005,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007075/myst_007075_2014-03-18_08-43-48_EE_2.1/myst_007075_2014-03-18_08-43-48_EE_2.1_005.wav,"Pathway is for electricity to flow through to the light bulb
",pathway is for electricity to flow through to the light bulb,True,True,True,4.43975,007075,True,finetune
myst_995515_2010-10-03_00-00-00_ME_4.1_027,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995515/myst_995515_2010-10-03_00-00-00_ME_4.1/myst_995515_2010-10-03_00-00-00_ME_4.1_027.wav,"ELECTROMAGNETS CAN PICK UP IRON OBJECTS
",electromagnets can pick up iron objects,True,True,True,4.3180000000000005,995515,True,finetune
myst_995741_2011-11-02_00-00-00_ME_2.1_026,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995741/myst_995741_2011-11-02_00-00-00_ME_2.1/myst_995741_2011-11-02_00-00-00_ME_2.1_026.wav,"IT'S A CIRCUIT AND POWER IS FLOWING THROUGH WIRES AND IT'S GOING ONTO THE LIGHT BULB AND IT'S LIGHTING UP
",it's a circuit and power is flowing through wires and it's going onto the light bulb and it's lighting up,True,True,True,10.285,995741,True,finetune
myst_013018_2013-11-14_13-50-12_EE_1.1_015,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013018/myst_013018_2013-11-14_13-50-12_EE_1.1/myst_013018_2013-11-14_13-50-12_EE_1.1_015.wav,"means it means a receiver is like it receives electricity from the d cell and the wires and then it yeah it receives electricity from the wire from the d cell to the
",means it means a receiver is like it receives electricity from the d cell and the wires and then it yeah it receives electricity from the wire from the d cell to the,True,True,True,12.421,013018,True,finetune
myst_018214_2014-11-06_09-25-59_LS_3.1_011,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018214/myst_018214_2014-11-06_09-25-59_LS_3.1/myst_018214_2014-11-06_09-25-59_LS_3.1_011.wav,"they are called palmate
",they are called palmate,True,True,True,6.86225,018214,True,finetune
myst_004012_2014-02-03_09-32-26_EE_3.4_021,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004012/myst_004012_2014-02-03_09-32-26_EE_3.4/myst_004012_2014-02-03_09-32-26_EE_3.4_021.wav,"Makes force weaker
",makes force weaker,True,True,True,3.3003125,004012,True,finetune
myst_990335_2009-20-04_00-00-00_MS_4.1_008,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990335/myst_990335_2009-20-04_00-00-00_MS_4.1/myst_990335_2009-20-04_00-00-00_MS_4.1_008.wav,"OF THE HEAT AND COLDNESS
",of the heat and coldness,True,True,True,2.1319999999999997,990335,True,finetune
myst_990040_2008-15-05_00-00-00_MS_4.2_088,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990040/myst_990040_2008-15-05_00-00-00_MS_4.2/myst_990040_2008-15-05_00-00-00_MS_4.2_088.wav,"NO
",no,True,True,True,0.7959999999999999,990040,True,finetune
myst_013059_2013-11-20_10-12-35_EE_1.2_015,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013059/myst_013059_2013-11-20_10-12-35_EE_1.2/myst_013059_2013-11-20_10-12-35_EE_1.2_015.wav,"the sun has to be shining on the um on the solar panel
",the sun has to be shining on the um on the solar panel,True,True,True,6.7505,013059,True,finetune
myst_004016_2013-11-19_09-28-58_EE_1.2_002,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004016/myst_004016_2013-11-19_09-28-58_EE_1.2/myst_004016_2013-11-19_09-28-58_EE_1.2_002.wav,"i'm great how are you
",i'm great how are you,True,True,True,6.125,004016,True,finetune
myst_012001_2013-11-05_14-47-21_MX_1.1_069,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2013-11-05_14-47-21_MX_1.1/myst_012001_2013-11-05_14-47-21_MX_1.1_069.wav,"it's used to separate the marbles from the water
",it's used to separate the marbles from the water,True,True,True,2.6393125,012001,True,finetune
myst_013027_2013-11-21_13-02-26_EE_1.2_010,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013027/myst_013027_2013-11-21_13-02-26_EE_1.2/myst_013027_2013-11-21_13-02-26_EE_1.2_010.wav,"um i meant electricity or something like they're connected together so it can happen
",um i meant electricity or something like they're connected together so it can happen,True,True,True,8.63375,013027,True,finetune
myst_990068_2008-19-05_00-00-00_MS_4.2_056,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990068/myst_990068_2008-19-05_00-00-00_MS_4.2/myst_990068_2008-19-05_00-00-00_MS_4.2_056.wav,"YEAH
",yeah,True,True,True,0.5720000000000001,990068,True,finetune
myst_990032_2008-21-04_00-00-00_MS_1.1_016,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990032/myst_990032_2008-21-04_00-00-00_MS_1.1/myst_990032_2008-21-04_00-00-00_MS_1.1_016.wav,"YES NO
",yes no,True,True,True,2.498,990032,True,finetune
myst_002260_2015-03-13_08-20-35_LS_1.3_031,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002260/myst_002260_2015-03-13_08-20-35_LS_1.3/myst_002260_2015-03-13_08-20-35_LS_1.3_031.wav,"decomposers break it down the dead organism
",decomposers break it down the dead organism,True,True,True,4.435,002260,True,finetune
myst_996724_2011-20-01_00-00-00_MS_2.3_006,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996724/myst_996724_2011-20-01_00-00-00_MS_2.3/myst_996724_2011-20-01_00-00-00_MS_2.3_006.wav,"A SOAKED SPONGE UM I DON'T KNOW
",a soaked sponge um i don't know,True,True,True,4.046,996724,True,finetune
myst_007100_2014-03-17_10-53-02_EE_1.2_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007100/myst_007100_2014-03-17_10-53-02_EE_1.2/myst_007100_2014-03-17_10-53-02_EE_1.2_001.wav,"Good
",good,True,True,True,1.3125,007100,True,finetune
myst_990029_2008-21-04_00-00-00_MS_1.1_092,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990029/myst_990029_2008-21-04_00-00-00_MS_1.1/myst_990029_2008-21-04_00-00-00_MS_1.1_092.wav,"NO NOT REALLY
",no not really,True,True,True,1.165,990029,True,finetune
myst_013020_2014-05-28_10-46-24_LS_3.3_026,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013020/myst_013020_2014-05-28_10-46-24_LS_3.3/myst_013020_2014-05-28_10-46-24_LS_3.3_026.wav,"what is going on in the highlighted areas is sort of like what they are and what they're
",what is going on in the highlighted areas is sort of like what they are and what they're,True,True,True,5.6339999999999995,013020,True,finetune
myst_997272_2008-08-12_00-00-00_ME_2.1_056,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997272/myst_997272_2008-08-12_00-00-00_ME_2.1/myst_997272_2008-08-12_00-00-00_ME_2.1_056.wav,"YES
",yes,True,True,True,0.715,997272,True,finetune
myst_004034_2013-11-19_09-47-45_EE_1.2_023,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004034/myst_004034_2013-11-19_09-47-45_EE_1.2/myst_004034_2013-11-19_09-47-45_EE_1.2_023.wav,"it wouldn't really work because the full because the sun wouldn't be hitting it and it wouldn't really work just cause that's the energy and the sun is d energy and d wouldn't have the
",it wouldn't really work because the full because the sun wouldn't be hitting it and it wouldn't really work just cause that's the energy and the sun is d energy and d wouldn't have the,True,True,True,14.2076875,004034,True,finetune
myst_004031_2013-11-18_09-33-09_EE_1.1_006,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004031/myst_004031_2013-11-18_09-33-09_EE_1.1/myst_004031_2013-11-18_09-33-09_EE_1.1_006.wav,"if the d cell weren't there the the bulb would not light up because there's no energy
",if the d cell weren't there the the bulb would not light up because there's no energy,True,True,True,6.220375,004031,True,finetune
myst_013034_2013-11-15_10-05-20_EE_1.2_026,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013034/myst_013034_2013-11-15_10-05-20_EE_1.2/myst_013034_2013-11-15_10-05-20_EE_1.2_026.wav,"i don't know
",i don't know,True,True,True,1.837,013034,True,finetune
myst_005022_2014-02-03_10-13-47_MX_1.3_001,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005022/myst_005022_2014-02-03_10-13-47_MX_1.3/myst_005022_2014-02-03_10-13-47_MX_1.3_001.wav,"good how are you
",good how are you,True,True,True,1.96875,005022,True,finetune
myst_995510_2010-10-03_00-00-00_ME_4.1_022,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995510/myst_995510_2010-10-03_00-00-00_ME_4.1/myst_995510_2010-10-03_00-00-00_ME_4.1_022.wav,"ADD ANOTHER BATTERY ONTO IT
",add another battery onto it,True,True,True,2.889,995510,True,finetune
myst_004026_2013-12-03_10-19-27_EE_1.4_019,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004026/myst_004026_2013-12-03_10-19-27_EE_1.4/myst_004026_2013-12-03_10-19-27_EE_1.4_019.wav,"A light
",a light,True,True,True,0.96025,004026,True,finetune
myst_007242_2014-10-30_11-00-07_MX_4.1_013,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007242/myst_007242_2014-10-30_11-00-07_MX_4.1/myst_007242_2014-10-30_11-00-07_MX_4.1_013.wav,"A product
",a product,True,True,True,1.4130625,007242,True,finetune
myst_990076_2008-12-05_00-00-00_MS_3.3_026,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990076/myst_990076_2008-12-05_00-00-00_MS_3.3/myst_990076_2008-12-05_00-00-00_MS_3.3_026.wav,"I FORGET THE OTHER PERSON'S NAME BUT THE UM SHE WAS THE ONE THAT HAD THE LITTLE CUP <FP> WITH THE UM WITH THE BIG SMALL ONE
",i forget the other person's name but the um she was the one that had the little cup with the um with the big small one,True,True,True,12.745999999999999,990076,True,finetune
myst_007231_2014-09-24_08-12-39_MX_1.1_027,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007231/myst_007231_2014-09-24_08-12-39_MX_1.1/myst_007231_2014-09-24_08-12-39_MX_1.1_027.wav,"On the coffee filters because sand cant go through it so it’s tracked
",on the coffee filters because sand cant go through it so it's tracked,True,True,True,10.5985625,007231,True,finetune
myst_995005_2008-06-02_00-00-00_ME_2.2_050,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995005/myst_995005_2008-06-02_00-00-00_ME_2.2/myst_995005_2008-06-02_00-00-00_ME_2.2_050.wav,"IT'LL WORK
",it'll work,True,True,True,0.8440000000000001,995005,True,finetune
myst_005024_2014-01-30_10-10-43_MX_1.2_031,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005024/myst_005024_2014-01-30_10-10-43_MX_1.2/myst_005024_2014-01-30_10-10-43_MX_1.2_031.wav,"it means that the sand has not it has separated from the mixture and become a solution
",it means that the sand has not it has separated from the mixture and become a solution,True,True,True,6.4994375,005024,True,finetune
myst_996712_2011-21-01_00-00-00_MS_3.1_002,/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996712/myst_996712_2011-21-01_00-00-00_MS_3.1/myst_996712_2011-21-01_00-00-00_MS_3.1_002.wav,"I DON'T REALLY REMEMBER AS USUAL
",i don't really remember as usual,True,True,True,4.913,996712,True,finetune
